T=2.50000e+00  B=0.00000e+00  ns=40000  E_exact=-1.10608e+00  M_exact=0.00000e+00
     E           M        
-1.12890e+00  1.21150e-01
-1.14220e+00  1.33600e-01
-1.12980e+00  9.03500e-02
-1.13990e+00  1.11700e-01
-1.14730e+00  1.58250e-01
-1.12900e+00  1.42150e-01
-1.13780e+00  9.02000e-02
-1.12190e+00  9.83500e-02
-1.14440e+00  9.01000e-02
-1.14860e+00  1.26550e-01
-1.12550e+00  1.30700e-01
-1.13090e+00  4.92000e-02
-1.12550e+00  5.50000e-02
-1.14550e+00  7.75500e-02
-1.14670e+00  1.01200e-01
-1.13260e+00  1.15550e-01
-1.13400e+00  1.00950e-01
-1.11630e+00  1.45250e-01
-1.13150e+00  1.27850e-01
-1.14100e+00  1.58200e-01
-1.13130e+00  1.93750e-01
-1.13440e+00  1.90050e-01
-1.14970e+00  1.58500e-01
-1.13700e+00  1.32750e-01
-1.12170e+00  5.38000e-02
-1.12990e+00  7.54000e-02
-1.17000e+00  7.32000e-02
-1.14160e+00  7.85500e-02
-1.13600e+00  5.94500e-02
-1.16060e+00  1.38000e-02
-1.13680e+00  3.23500e-02
-1.12660e+00  1.06600e-01
-1.13480e+00  5.06500e-02
-1.14430e+00  5.92000e-02
-1.11730e+00  8.80500e-02
-1.11860e+00  1.34800e-01
-1.13560e+00  1.14650e-01
-1.14570e+00  9.74500e-02
-1.14700e+00  8.55000e-02
-1.10510e+00  1.00400e-01
-1.12940e+00  1.31400e-01
-1.12840e+00  1.09950e-01
-1.13090e+00  9.91000e-02
-1.13530e+00  6.54000e-02
-1.14080e+00  4.36500e-02
-1.12530e+00  5.37000e-02
-1.13200e+00  6.70500e-02
-1.13070e+00  3.73000e-02
-1.14590e+00  3.04000e-02
-1.14110e+00  4.37000e-02
-1.16470e+00  3.82500e-02
-1.13840e+00  1.64500e-02
-1.14430e+00  7.88500e-02
-1.13780e+00  1.21300e-01
-1.14180e+00  8.49000e-02
-1.13500e+00  7.88000e-02
-1.15100e+00  4.33000e-02
-1.14640e+00  6.65500e-02
-1.13340e+00  6.86000e-02
-1.13800e+00  2.20500e-02
-1.13400e+00  3.46000e-02
-1.12620e+00  8.20000e-03
-1.13540e+00  1.00150e-01
-1.13380e+00  8.62000e-02
-1.13550e+00  5.05500e-02
-1.14230e+00  6.49000e-02
-1.13770e+00  9.65000e-02
-1.14330e+00  1.61350e-01
-1.15210e+00  1.93150e-01
-1.13280e+00  1.68100e-01
-1.14410e+00  1.33400e-01
-1.12100e+00  1.11250e-01
-1.14400e+00  9.16500e-02
-1.14190e+00  6.70000e-02
-1.13600e+00  7.61500e-02
-1.12760e+00  1.43450e-01
-1.14830e+00  1.65950e-01
-1.15220e+00  1.20050e-01
-1.13540e+00  1.08700e-01
-1.12950e+00  8.97500e-02
-1.13970e+00  1.47300e-01
-1.13290e+00  1.00000e-01
-1.14400e+00  1.33900e-01
-1.13020e+00  1.31350e-01
-1.13490e+00  1.26800e-01
-1.12650e+00  1.02750e-01
-1.13430e+00  7.81500e-02
-1.13810e+00  8.71000e-02
-1.15860e+00  1.12250e-01
-1.11870e+00  4.59500e-02
-1.14870e+00  3.83500e-02
-1.13850e+00  6.85500e-02
-1.14750e+00  6.22000e-02
-1.13410e+00  1.17800e-01
-1.14080e+00  1.19200e-01
-1.15650e+00  1.08750e-01
-1.15100e+00  7.48000e-02
-1.13690e+00  9.37000e-02
-1.16240e+00  1.10250e-01
-1.12850e+00  1.19050e-01
-1.14570e+00  7.65500e-02
-1.14310e+00  8.89000e-02
-1.13760e+00  1.63450e-01
-1.13930e+00  1.08650e-01
-1.12630e+00  1.03500e-01
-1.13820e+00  8.92000e-02
-1.14560e+00  7.31500e-02
-1.15280e+00  6.96500e-02
-1.15100e+00  1.44200e-01
-1.15100e+00  1.25750e-01
-1.12190e+00  1.14900e-01
-1.15360e+00  1.08700e-01
-1.12560e+00  6.41000e-02
-1.12100e+00  4.14000e-02
-1.13720e+00  9.59000e-02
-1.14200e+00  1.12550e-01
-1.13470e+00  1.49750e-01
-1.12820e+00  1.55600e-01
-1.13700e+00  1.16900e-01
-1.13040e+00  1.23050e-01
-1.14560e+00  7.71500e-02
-1.13460e+00  2.49500e-02
-1.12460e+00  1.20800e-01
-1.14000e+00  1.79700e-01
-1.13420e+00  1.36500e-01
-1.15160e+00  1.38100e-01
-1.14610e+00  1.32050e-01
-1.13700e+00  8.21500e-02
-1.13890e+00  9.33000e-02
-1.11700e+00  5.07000e-02
-1.12930e+00  4.38500e-02
-1.13400e+00  5.39500e-02
-1.14780e+00  4.53500e-02
-1.14280e+00  5.63000e-02
-1.14180e+00  8.39000e-02
-1.14630e+00  1.01100e-01
-1.13580e+00  5.26000e-02
-1.15360e+00  1.20000e-02
-1.14350e+00  3.15000e-03
-1.13830e+00  4.34000e-02
-1.15140e+00  2.56000e-02
-1.12950e+00  3.61500e-02
-1.14320e+00  2.75500e-02
-1.11520e+00  3.95000e-02
-1.13410e+00  1.02750e-01
-1.13870e+00  1.01150e-01
-1.14800e+00  9.88500e-02
-1.14090e+00  1.02150e-01
-1.13930e+00  7.93500e-02
-1.13900e+00  5.83500e-02
-1.12870e+00  6.11500e-02
-1.14210e+00  1.03850e-01
-1.15550e+00  8.44000e-02
-1.13750e+00  8.44500e-02
-1.15230e+00  1.06450e-01
-1.14620e+00  9.55000e-02
-1.11140e+00  5.97500e-02
-1.13610e+00  4.92500e-02
-1.13790e+00  5.25000e-03
-1.13430e+00  5.07000e-02
-1.13510e+00  4.14000e-02
-1.12920e+00  1.18950e-01
-1.13330e+00  8.94000e-02
-1.13750e+00  1.17050e-01
-1.12660e+00  1.08800e-01
-1.13540e+00  1.21500e-01
-1.13440e+00  7.56000e-02
-1.12800e+00  1.30600e-01
-1.11350e+00  1.10400e-01
-1.11770e+00  1.51650e-01
-1.13410e+00  1.10000e-01
-1.13080e+00  1.05600e-01
-1.12810e+00  1.29100e-01
-1.13390e+00  1.39550e-01
-1.13030e+00  1.12100e-01
-1.12970e+00  9.13500e-02
-1.13060e+00  1.33500e-01
-1.13100e+00  1.35100e-01
-1.13030e+00  1.43650e-01
-1.14470e+00  1.46350e-01
-1.14630e+00  1.26200e-01
-1.13740e+00  1.39150e-01
-1.15350e+00  1.12950e-01
-1.14470e+00  3.50500e-02
-1.13570e+00  3.17000e-02
-1.13640e+00  7.53000e-02
-1.13820e+00  1.19700e-01
-1.10790e+00  9.71000e-02
-1.15120e+00  1.09150e-01
-1.13440e+00  7.50500e-02
-1.13940e+00  7.03000e-02
-1.15260e+00  8.60000e-02
-1.14290e+00  8.62000e-02
-1.13190e+00  6.56500e-02
-1.13540e+00  5.67500e-02
-1.14200e+00  9.70000e-02
-1.13140e+00  1.35650e-01
-1.15610e+00  9.47000e-02
-1.12720e+00  1.07000e-01
-1.15150e+00  7.41000e-02
-1.13550e+00  8.60500e-02
-1.12720e+00  7.64000e-02
-1.13330e+00  8.56000e-02
-1.15280e+00  9.12500e-02
-1.14180e+00  1.04800e-01
-1.14410e+00  6.06000e-02
-1.12370e+00  5.05000e-02
-1.11580e+00  4.95000e-02
-1.14240e+00  3.20000e-02
-1.12410e+00  6.51500e-02
-1.14020e+00  6.02500e-02
-1.13500e+00  2.35000e-02
-1.12140e+00  5.95500e-02
-1.13950e+00  7.41500e-02
-1.12610e+00  6.89500e-02
-1.14560e+00  1.33200e-01
-1.13670e+00  9.80000e-02
-1.13500e+00  7.17500e-02
-1.15250e+00  6.05500e-02
-1.13380e+00  7.15000e-02
-1.13700e+00  9.71500e-02
-1.14770e+00  7.39000e-02
-1.14390e+00  9.44500e-02
-1.13030e+00  6.91000e-02
-1.13480e+00  2.82500e-02
-1.14880e+00  8.94500e-02
-1.13220e+00  8.67000e-02
-1.14190e+00  1.18350e-01
-1.10530e+00  9.47500e-02
-1.13740e+00  6.51500e-02
-1.13850e+00  7.28000e-02
-1.13660e+00  5.47000e-02
-1.14100e+00  4.03500e-02
-1.13360e+00  7.77500e-02
-1.14360e+00  1.11250e-01
-1.13030e+00  1.25650e-01
-1.14470e+00  1.19400e-01
-1.13390e+00  6.76000e-02
-1.13020e+00  7.41000e-02
-1.12320e+00  4.10000e-02
-1.13090e+00  4.98000e-02
-1.14960e+00  5.14000e-02
-1.13540e+00  5.26500e-02
-1.16610e+00  1.11100e-01
-1.13020e+00  1.19850e-01
-1.14460e+00  1.11450e-01
-1.12850e+00  9.50500e-02
-1.12630e+00  1.52700e-01
-1.13210e+00  1.39650e-01
-1.11610e+00  1.17300e-01
-1.13000e+00  1.22900e-01
-1.14650e+00  9.08500e-02
-1.12380e+00  1.00750e-01
-1.11370e+00  1.56800e-01
-1.13510e+00  1.49500e-01
-1.13350e+00  9.14500e-02
-1.12810e+00  9.52500e-02
-1.15190e+00  1.16850e-01
-1.12480e+00  7.07000e-02
-1.11890e+00  8.24000e-02
-1.15800e+00  1.22550e-01
-1.12330e+00  1.07150e-01
-1.13950e+00  1.00200e-01
-1.14800e+00  1.10050e-01
-1.15590e+00  1.23950e-01
-1.15610e+00  1.28400e-01
-1.12330e+00  1.02700e-01
-1.14150e+00  7.98500e-02
-1.14000e+00  9.47500e-02
-1.13920e+00  9.54500e-02
-1.13360e+00  7.46000e-02
-1.13210e+00  7.60000e-02
-1.13300e+00  1.09800e-01
-1.12660e+00  6.60500e-02
-1.15520e+00  5.41000e-02
-1.14470e+00  6.58500e-02
-1.14930e+00  9.05000e-03
-1.12780e+00  2.47500e-02
-1.13020e+00  2.19500e-02
-1.14180e+00  4.45000e-02
-1.15010e+00  5.64000e-02
-1.14330e+00  4.75000e-02
-1.14740e+00  1.20100e-01
-1.15430e+00  1.60300e-01
-1.13610e+00  1.23500e-01
-1.15010e+00  1.33300e-01
-1.13480e+00  1.47900e-01
-1.14690e+00  1.03550e-01
-1.13220e+00  6.42000e-02
-1.14630e+00  6.06500e-02
-1.14570e+00  7.91500e-02
-1.13490e+00  1.02750e-01
-1.12690e+00  9.06000e-02
-1.14980e+00  6.66500e-02
-1.15950e+00  7.63000e-02
-1.13370e+00  1.14400e-01
-1.13590e+00  1.01100e-01
-1.14500e+00  7.04000e-02
-1.13590e+00  1.15150e-01
-1.12000e+00  7.37500e-02
-1.12030e+00  7.05000e-02
-1.14560e+00  4.84000e-02
-1.14900e+00  7.87000e-02
-1.13860e+00  9.33500e-02
-1.14310e+00  8.69500e-02
-1.14200e+00  7.27000e-02
-1.12990e+00  1.09850e-01
-1.13700e+00  1.20100e-01
-1.12750e+00  9.53500e-02
-1.13520e+00  1.26050e-01
-1.14210e+00  1.22650e-01
-1.12490e+00  1.09650e-01
-1.13860e+00  9.94000e-02
-1.12680e+00  1.12800e-01
-1.12850e+00  9.01500e-02
-1.15610e+00  1.17850e-01
-1.12520e+00  9.75000e-02
-1.15710e+00  8.61000e-02
-1.14590e+00  1.00300e-01
-1.12700e+00  6.02500e-02
-1.15170e+00  7.05000e-02
-1.13670e+00  7.18000e-02
-1.13780e+00  6.78000e-02
-1.14970e+00  1.20850e-01
-1.16050e+00  1.14900e-01
-1.14200e+00  1.17100e-01
-1.14560e+00  9.95000e-02
-1.13710e+00  8.61000e-02
-1.12890e+00  9.87000e-02
-1.14970e+00  1.11400e-01
-1.14360e+00  1.09500e-01
-1.13890e+00  1.26600e-01
-1.13830e+00  1.00950e-01
-1.13210e+00  6.82500e-02
-1.14200e+00  6.15000e-02
-1.14830e+00  7.24500e-02
-1.14890e+00  6.82000e-02
-1.15770e+00  9.63500e-02
-1.13770e+00  1.00250e-01
-1.15160e+00  1.23600e-01
-1.12510e+00  1.08650e-01
-1.13060e+00  1.19500e-01
-1.14420e+00  1.26900e-01
-1.12520e+00  1.34850e-01
-1.12840e+00  9.15500e-02
-1.12400e+00  6.88500e-02
-1.16340e+00  7.23500e-02
-1.15340e+00  3.72000e-02
-1.14070e+00  6.98000e-02
-1.15940e+00  1.12450e-01
-1.15410e+00  6.30500e-02
-1.13880e+00  8.98000e-02
-1.12590e+00  7.95500e-02
-1.13950e+00  1.01300e-01
-1.12010e+00  8.07500e-02
-1.14300e+00  1.42000e-02
-1.15900e+00  7.00000e-03
-1.13080e+00  -1.12000e-02
-1.13700e+00  4.13500e-02
-1.12750e+00  6.13000e-02
-1.14540e+00  7.52500e-02
-1.13060e+00  4.38500e-02
-1.13360e+00  7.50500e-02
-1.13630e+00  4.91500e-02
-1.15450e+00  3.32000e-02
-1.14730e+00  3.06500e-02
-1.12430e+00  6.86500e-02
-1.15730e+00  1.12800e-01
-1.13290e+00  1.05900e-01
-1.14900e+00  5.14000e-02
-1.14710e+00  9.05500e-02
-1.15030e+00  7.58000e-02
-1.14410e+00  8.41500e-02
-1.13440e+00  1.24650e-01
-1.14030e+00  1.28100e-01
-1.13520e+00  1.08650e-01
-1.13020e+00  1.40000e-01
-1.14190e+00  1.20000e-01
-1.11670e+00  8.64500e-02
-1.14180e+00  1.21600e-01
-1.13670e+00  1.47450e-01
-1.14300e+00  1.12300e-01
-1.12640e+00  1.14450e-01
-1.13510e+00  7.30500e-02
-1.13700e+00  1.10450e-01
-1.14780e+00  1.02950e-01
-1.13250e+00  1.32950e-01
-1.15290e+00  1.25750e-01
-1.13460e+00  1.27900e-01
-1.14170e+00  1.48400e-01
-1.13980e+00  1.08800e-01
-1.14520e+00  7.67500e-02
-1.13130e+00  8.23500e-02
-1.12990e+00  7.29000e-02
-1.13710e+00  6.49000e-02
-1.13030e+00  5.74500e-02
-1.12620e+00  9.05500e-02
-1.13160e+00  5.11000e-02
-1.12470e+00  6.21000e-02
-1.14310e+00  8.13500e-02
-1.14680e+00  4.61000e-02
-1.12810e+00  3.14500e-02
-1.13300e+00  4.06500e-02
-1.11930e+00  4.05500e-02
-1.13270e+00  3.75500e-02
-1.13410e+00  5.28000e-02
-1.13340e+00  4.53500e-02
-1.12010e+00  4.49500e-02
-1.13950e+00  3.53500e-02
-1.13280e+00  7.54000e-02
-1.14540e+00  8.36000e-02
-1.13060e+00  8.73500e-02
-1.15330e+00  9.47000e-02
-1.15850e+00  9.99500e-02
-1.13200e+00  1.03050e-01
-1.14020e+00  1.41350e-01
-1.14460e+00  1.31650e-01
-1.13100e+00  8.71500e-02
-1.13850e+00  1.27150e-01
-1.13100e+00  1.51950e-01
-1.15530e+00  1.64250e-01
-1.13900e+00  1.27500e-01
-1.14070e+00  1.23900e-01
-1.14110e+00  1.35850e-01
-1.15570e+00  1.42100e-01
-1.15260e+00  9.69000e-02
-1.14910e+00  1.02000e-01
-1.13160e+00  1.16050e-01
-1.14910e+00  6.02500e-02
-1.11510e+00  4.00500e-02
-1.13050e+00  6.17500e-02
-1.13550e+00  2.61500e-02
-1.15080e+00  1.26000e-02
-1.13020e+00  4.31500e-02
-1.14060e+00  5.27000e-02
-1.13930e+00  5.89500e-02
-1.14270e+00  8.60500e-02
-1.15490e+00  1.24900e-01
-1.13660e+00  7.11000e-02
-1.13750e+00  1.00400e-01
-1.14370e+00  1.20000e-01
-1.13800e+00  1.03100e-01
-1.13630e+00  5.50500e-02
-1.12940e+00  6.36500e-02
-1.13170e+00  9.94500e-02
-1.14220e+00  1.10150e-01
-1.14190e+00  1.09650e-01
-1.12650e+00  1.36900e-01
-1.14860e+00  1.59300e-01
-1.13970e+00  1.19950e-01
-1.13080e+00  1.57250e-01
-1.13460e+00  1.49850e-01
-1.12720e+00  1.00100e-01
-1.14410e+00  1.26250e-01
-1.14430e+00  1.24500e-01
-1.14350e+00  9.10500e-02
-1.14460e+00  1.20400e-01
-1.13150e+00  1.34100e-01
-1.16100e+00  9.94000e-02
-1.12460e+00  8.92000e-02
-1.13220e+00  1.22300e-01
-1.14080e+00  5.61000e-02
-1.13330e+00  1.30500e-01
-1.13770e+00  1.50500e-01
-1.13510e+00  1.03950e-01
-1.14960e+00  1.02650e-01
-1.15700e+00  1.07350e-01
-1.14550e+00  1.25900e-01
-1.13620e+00  8.47000e-02
-1.16500e+00  1.06100e-01
-1.14290e+00  1.59000e-01
-1.14830e+00  1.37200e-01
-1.14670e+00  1.11500e-01
-1.15170e+00  8.04000e-02
-1.14990e+00  1.16800e-01
-1.14880e+00  1.16400e-01
-1.14540e+00  9.84500e-02
-1.14130e+00  7.27500e-02
-1.13400e+00  6.59000e-02
-1.14950e+00  1.23850e-01
-1.14630e+00  8.25000e-02
-1.13820e+00  9.57000e-02
-1.15800e+00  1.40750e-01
-1.13270e+00  1.72100e-01
-1.14090e+00  1.30450e-01
-1.12410e+00  3.62500e-02
-1.13020e+00  6.08500e-02
-1.12720e+00  2.50000e-02
-1.13460e+00  3.53500e-02
-1.14720e+00  6.65000e-02
-1.12780e+00  1.15600e-01
-1.14280e+00  1.09000e-01
-1.13540e+00  9.01000e-02
-1.14570e+00  7.49000e-02
-1.13430e+00  6.69500e-02
-1.14070e+00  8.33000e-02
-1.11840e+00  1.15200e-01
-1.13610e+00  5.54000e-02
-1.12010e+00  6.08500e-02
-1.15070e+00  6.09000e-02
-1.15130e+00  7.57500e-02
-1.13120e+00  1.02550e-01
-1.12670e+00  9.24000e-02
-1.14650e+00  6.06500e-02
-1.14500e+00  6.11000e-02
-1.13040e+00  5.64500e-02
-1.15040e+00  9.26500e-02
-1.14640e+00  8.26000e-02
-1.15050e+00  7.18500e-02
-1.15610e+00  1.30250e-01
-1.13860e+00  7.76500e-02
-1.15820e+00  1.24000e-01
-1.13050e+00  1.12600e-01
-1.13100e+00  5.39500e-02
-1.13860e+00  5.37500e-02
-1.13970e+00  8.70500e-02
-1.16110e+00  8.72500e-02
-1.15740e+00  1.30550e-01
-1.12530e+00  1.01900e-01
-1.13350e+00  8.76000e-02
-1.14390e+00  6.75000e-02
-1.11930e+00  7.09000e-02
-1.15400e+00  7.23000e-02
-1.11250e+00  5.91500e-02
-1.13550e+00  6.84000e-02
-1.12540e+00  6.28500e-02
-1.13500e+00  5.70000e-03
-1.12500e+00  2.44000e-02
-1.12890e+00  6.53500e-02
-1.13360e+00  6.55500e-02
-1.13230e+00  6.38500e-02
-1.12770e+00  2.46500e-02
-1.11840e+00  3.89000e-02
-1.12420e+00  8.50000e-04
-1.13080e+00  2.86000e-02
-1.14220e+00  9.56000e-02
-1.16300e+00  1.09200e-01
-1.14500e+00  8.24500e-02
-1.13100e+00  9.50500e-02
-1.11890e+00  8.53500e-02
-1.15440e+00  6.90000e-02
-1.14340e+00  4.25500e-02
-1.14140e+00  4.75000e-02
-1.13320e+00  1.12700e-01
-1.13220e+00  1.27500e-01
-1.15200e+00  1.11550e-01
-1.14270e+00  4.65500e-02
-1.12820e+00  5.47500e-02
-1.13780e+00  8.36500e-02
-1.12000e+00  8.46000e-02
-1.13910e+00  9.72000e-02
-1.15280e+00  1.08800e-01
-1.15140e+00  9.71000e-02
-1.13240e+00  7.90000e-02
-1.13760e+00  1.10000e-01
-1.14680e+00  8.95500e-02
-1.14020e+00  4.69500e-02
-1.13020e+00  1.20100e-01
-1.14410e+00  9.33000e-02
-1.14070e+00  1.09500e-01
-1.13580e+00  1.40800e-01
-1.13210e+00  1.45000e-01
-1.15530e+00  1.11100e-01
-1.14710e+00  6.63000e-02
-1.13390e+00  6.12000e-02
-1.14630e+00  7.36500e-02
-1.14810e+00  7.52500e-02
-1.12370e+00  8.13000e-02
-1.13270e+00  8.34500e-02
-1.13180e+00  9.95500e-02
-1.13740e+00  1.15000e-01
-1.13500e+00  1.11650e-01
-1.13290e+00  8.14000e-02
-1.13430e+00  1.49850e-01
-1.12100e+00  9.57500e-02
-1.14400e+00  9.78000e-02
-1.14430e+00  8.07000e-02
-1.15180e+00  9.90500e-02
-1.14470e+00  7.60500e-02
-1.13200e+00  5.25000e-02
-1.16360e+00  5.60500e-02
-1.14080e+00  1.11600e-01
-1.14290e+00  1.39900e-01
-1.14260e+00  1.33700e-01
-1.13820e+00  9.50500e-02
-1.15100e+00  6.67000e-02
-1.15440e+00  4.67500e-02
-1.16160e+00  3.72000e-02
-1.15190e+00  5.75000e-02
-1.14300e+00  1.07100e-01
-1.14410e+00  1.08750e-01
-1.15890e+00  1.24900e-01
-1.13300e+00  1.15700e-01
-1.13140e+00  1.40350e-01
-1.13760e+00  9.53000e-02
