T=2.10000e+00  B=0.00000e+00  ns=40000  E_exact=-1.66208e+00  M_exact=8.68748e-01
     E           M        
-1.66110e+00  8.56200e-01
-1.64860e+00  8.54650e-01
-1.65870e+00  8.60800e-01
-1.67230e+00  8.65450e-01
-1.66090e+00  8.56400e-01
-1.65150e+00  8.56400e-01
-1.67200e+00  8.71300e-01
-1.65260e+00  8.54950e-01
-1.68100e+00  8.70150e-01
-1.67960e+00  8.81350e-01
-1.65590e+00  8.65150e-01
-1.66950e+00  8.78300e-01
-1.66820e+00  8.72350e-01
-1.67090e+00  8.69800e-01
-1.67210e+00  8.70300e-01
-1.66680e+00  8.62300e-01
-1.64340e+00  8.50650e-01
-1.66590e+00  8.70300e-01
-1.65270e+00  8.60550e-01
-1.67050e+00  8.63250e-01
-1.66790e+00  8.66850e-01
-1.65720e+00  8.63050e-01
-1.68460e+00  8.81600e-01
-1.66680e+00  8.73650e-01
-1.66150e+00  8.67400e-01
-1.68790e+00  8.77850e-01
-1.65570e+00  8.61500e-01
-1.64980e+00  8.55450e-01
-1.65860e+00  8.61650e-01
-1.64780e+00  8.52300e-01
-1.65460e+00  8.46900e-01
-1.66410e+00  8.56150e-01
-1.66570e+00  8.50600e-01
-1.65750e+00  8.53400e-01
-1.65870e+00  8.47800e-01
-1.65250e+00  8.54550e-01
-1.66230e+00  8.64350e-01
-1.66330e+00  8.67400e-01
-1.67540e+00  8.71550e-01
-1.66530e+00  8.73500e-01
-1.67560e+00  8.76400e-01
-1.66220e+00  8.55050e-01
-1.65920e+00  8.56900e-01
-1.66400e+00  8.70400e-01
-1.67230e+00  8.71250e-01
-1.67400e+00  8.68250e-01
-1.66870e+00  8.67500e-01
-1.66000e+00  8.59900e-01
-1.68010e+00  8.73300e-01
-1.64040e+00  8.51200e-01
-1.65580e+00  8.58650e-01
-1.64680e+00  8.42050e-01
-1.65550e+00  8.58650e-01
-1.64570e+00  8.56150e-01
-1.67360e+00  8.73400e-01
-1.66610e+00  8.65250e-01
-1.66280e+00  8.59050e-01
-1.64620e+00  8.51350e-01
-1.65500e+00  8.53350e-01
-1.64990e+00  8.52550e-01
-1.66290e+00  8.63100e-01
-1.66110e+00  8.58600e-01
-1.65380e+00  8.58400e-01
-1.65920e+00  8.63600e-01
-1.67620e+00  8.75350e-01
-1.66470e+00  8.67000e-01
-1.66120e+00  8.63000e-01
-1.66600e+00  8.64500e-01
-1.68760e+00  8.78300e-01
-1.67730e+00  8.76750e-01
-1.64150e+00  8.56200e-01
-1.66660e+00  8.68450e-01
-1.66680e+00  8.67450e-01
-1.67060e+00  8.71850e-01
-1.67540e+00  8.74150e-01
-1.67090e+00  8.73750e-01
-1.67330e+00  8.72700e-01
-1.66140e+00  8.65650e-01
-1.66840e+00  8.63800e-01
-1.66110e+00  8.62450e-01
-1.66280e+00  8.56500e-01
-1.66050e+00  8.62800e-01
-1.65840e+00  8.61850e-01
-1.67140e+00  8.71850e-01
-1.66720e+00  8.67500e-01
-1.66600e+00  8.70050e-01
-1.67320e+00  8.70450e-01
-1.66140e+00  8.54300e-01
-1.65110e+00  8.64000e-01
-1.67770e+00  8.71300e-01
-1.67930e+00  8.68500e-01
-1.65410e+00  8.53900e-01
-1.66140e+00  8.58400e-01
-1.66810e+00  8.63300e-01
-1.66700e+00  8.68300e-01
-1.67940e+00  8.72100e-01
-1.65970e+00  8.65600e-01
-1.67360e+00  8.67850e-01
-1.68960e+00  8.89100e-01
-1.66050e+00  8.64650e-01
-1.68230e+00  8.76000e-01
-1.66940e+00  8.69500e-01
-1.66460e+00  8.61600e-01
-1.63840e+00  8.43300e-01
-1.66280e+00  8.59750e-01
-1.65860e+00  8.60250e-01
-1.66140e+00  8.59550e-01
-1.66590e+00  8.65350e-01
-1.67380e+00  8.78050e-01
-1.65610e+00  8.64000e-01
-1.65910e+00  8.64350e-01
-1.67080e+00  8.75650e-01
-1.67210e+00  8.69750e-01
-1.65180e+00  8.55750e-01
-1.67250e+00  8.66150e-01
-1.66190e+00  8.63700e-01
-1.65210e+00  8.57800e-01
-1.65390e+00  8.55050e-01
-1.65620e+00  8.54400e-01
-1.67440e+00  8.67650e-01
-1.65690e+00  8.56050e-01
-1.65380e+00  8.61850e-01
-1.67180e+00  8.68500e-01
-1.65440e+00  8.61400e-01
-1.64880e+00  8.55500e-01
-1.66680e+00  8.67950e-01
-1.65840e+00  8.66000e-01
-1.66140e+00  8.62550e-01
-1.67620e+00  8.67900e-01
-1.64730e+00  8.62500e-01
-1.67200e+00  8.70950e-01
-1.66880e+00  8.63850e-01
-1.65580e+00  8.57850e-01
-1.65700e+00  8.56600e-01
-1.67150e+00  8.74200e-01
-1.67880e+00  8.78350e-01
-1.67690e+00  8.62700e-01
-1.65160e+00  8.53650e-01
-1.68340e+00  8.70500e-01
-1.67740e+00  8.73650e-01
-1.67330e+00  8.73200e-01
-1.66780e+00  8.62900e-01
-1.65760e+00  8.54950e-01
-1.68280e+00  8.72950e-01
-1.66570e+00  8.68150e-01
-1.66130e+00  8.59950e-01
-1.65660e+00  8.56850e-01
-1.66720e+00  8.67650e-01
-1.64180e+00  8.57200e-01
-1.66260e+00  8.65800e-01
-1.66220e+00  8.56850e-01
-1.66870e+00  8.66600e-01
-1.66410e+00  8.58400e-01
-1.66720e+00  8.63650e-01
-1.65100e+00  8.60300e-01
-1.66040e+00  8.65650e-01
-1.64150e+00  8.46650e-01
-1.66220e+00  8.56850e-01
-1.63000e+00  8.41950e-01
-1.65770e+00  8.61600e-01
-1.67210e+00  8.71050e-01
-1.66090e+00  8.62400e-01
-1.66320e+00  8.68900e-01
-1.65800e+00  8.61800e-01
-1.66930e+00  8.64550e-01
-1.63590e+00  8.51550e-01
-1.66320e+00  8.56600e-01
-1.65650e+00  8.61050e-01
-1.67970e+00  8.77650e-01
-1.66400e+00  8.70200e-01
-1.66210e+00  8.69550e-01
-1.65070e+00  8.63750e-01
-1.67310e+00  8.74150e-01
-1.68930e+00  8.83100e-01
-1.67100e+00  8.71950e-01
-1.68310e+00  8.78200e-01
-1.65950e+00  8.68800e-01
-1.66650e+00  8.70400e-01
-1.66510e+00  8.66600e-01
-1.66300e+00  8.67050e-01
-1.66290e+00  8.65650e-01
-1.68760e+00  8.80000e-01
-1.67720e+00  8.73400e-01
-1.64820e+00  8.51100e-01
-1.64170e+00  8.50400e-01
-1.65510e+00  8.57700e-01
-1.68060e+00  8.73250e-01
-1.65900e+00  8.62500e-01
-1.65980e+00  8.66850e-01
-1.67250e+00  8.71250e-01
-1.66050e+00  8.60350e-01
-1.67780e+00  8.70000e-01
-1.66670e+00  8.72150e-01
-1.67340e+00  8.71200e-01
-1.66260e+00  8.71900e-01
-1.67070e+00  8.68400e-01
-1.65810e+00  8.68550e-01
-1.66480e+00  8.65350e-01
-1.66570e+00  8.65750e-01
-1.65350e+00  8.54050e-01
-1.67240e+00  8.67800e-01
-1.66150e+00  8.62650e-01
-1.67570e+00  8.69450e-01
-1.67800e+00  8.72050e-01
-1.67000e+00  8.71650e-01
-1.66700e+00  8.71600e-01
-1.66620e+00  8.66450e-01
-1.66110e+00  8.66750e-01
-1.67510e+00  8.73300e-01
-1.66880e+00  8.63450e-01
-1.65550e+00  8.48550e-01
-1.67250e+00  8.60750e-01
-1.66260e+00  8.58450e-01
-1.67270e+00  8.72650e-01
-1.65790e+00  8.66800e-01
-1.66790e+00  8.69400e-01
-1.67250e+00  8.75050e-01
-1.68420e+00  8.79000e-01
-1.66040e+00  8.73450e-01
-1.67560e+00  8.74600e-01
-1.65340e+00  8.60450e-01
-1.69600e+00  8.86850e-01
-1.66170e+00  8.63650e-01
-1.63760e+00  8.51050e-01
-1.67000e+00  8.67800e-01
-1.64480e+00  8.58400e-01
-1.66150e+00  8.64350e-01
-1.66650e+00  8.70150e-01
-1.68520e+00  8.71000e-01
-1.66350e+00  8.60000e-01
-1.66780e+00  8.64500e-01
-1.64690e+00  8.60700e-01
-1.68780e+00  8.76750e-01
-1.65530e+00  8.60700e-01
-1.66380e+00  8.72100e-01
-1.66640e+00  8.72350e-01
-1.66210e+00  8.70250e-01
-1.65710e+00  8.64400e-01
-1.65960e+00  8.63100e-01
-1.66520e+00  8.63050e-01
-1.65770e+00  8.60650e-01
-1.65380e+00  8.50300e-01
-1.67640e+00  8.74450e-01
-1.65080e+00  8.55450e-01
-1.64740e+00  8.53700e-01
-1.67950e+00  8.70650e-01
-1.66240e+00  8.59900e-01
-1.66120e+00  8.61150e-01
-1.66650e+00  8.63200e-01
-1.66720e+00  8.68700e-01
-1.65260e+00  8.55750e-01
-1.65750e+00  8.60300e-01
-1.66840e+00  8.71400e-01
-1.67560e+00  8.73550e-01
-1.64960e+00  8.55250e-01
-1.66960e+00  8.68450e-01
-1.66650e+00  8.65350e-01
-1.65710e+00  8.61300e-01
-1.66840e+00  8.69950e-01
-1.68880e+00  8.82450e-01
-1.66240e+00  8.69050e-01
-1.65540e+00  8.69400e-01
-1.66860e+00  8.74200e-01
-1.65540e+00  8.70000e-01
-1.67110e+00  8.76700e-01
-1.68290e+00  8.78750e-01
-1.65580e+00  8.62700e-01
-1.68240e+00  8.81300e-01
-1.67210e+00  8.70450e-01
-1.66760e+00  8.74150e-01
-1.67900e+00  8.79700e-01
-1.66750e+00  8.71800e-01
-1.66940e+00  8.71200e-01
-1.67360e+00  8.70450e-01
-1.64590e+00  8.49050e-01
-1.67440e+00  8.67700e-01
-1.65180e+00  8.60450e-01
-1.68070e+00  8.78000e-01
-1.65430e+00  8.62400e-01
-1.67360e+00  8.66750e-01
-1.67580e+00  8.66550e-01
-1.64780e+00  8.47750e-01
-1.66190e+00  8.58650e-01
-1.65840e+00  8.61150e-01
-1.67250e+00  8.74500e-01
-1.67960e+00  8.76300e-01
-1.67610e+00  8.74850e-01
-1.65700e+00  8.58250e-01
-1.66290e+00  8.61900e-01
-1.66130e+00  8.70450e-01
-1.66210e+00  8.67450e-01
-1.67110e+00  8.64350e-01
-1.66500e+00  8.62050e-01
-1.67920e+00  8.73900e-01
-1.67800e+00  8.70150e-01
-1.65340e+00  8.62750e-01
-1.65000e+00  8.56650e-01
-1.66010e+00  8.62050e-01
-1.67570e+00  8.70500e-01
-1.65650e+00  8.66350e-01
-1.65960e+00  8.62350e-01
-1.66480e+00  8.66950e-01
-1.65820e+00  8.59850e-01
-1.66880e+00  8.66900e-01
-1.64350e+00  8.55500e-01
-1.66950e+00  8.64300e-01
-1.67050e+00  8.69350e-01
-1.66470e+00  8.66650e-01
-1.66960e+00  8.72200e-01
-1.65360e+00  8.67100e-01
-1.66580e+00  8.71500e-01
-1.66980e+00  8.68450e-01
-1.67180e+00  8.73400e-01
-1.68140e+00  8.77350e-01
-1.66270e+00  8.66900e-01
-1.68540e+00  8.72750e-01
-1.65710e+00  8.69350e-01
-1.66190e+00  8.60600e-01
-1.66270e+00  8.66650e-01
-1.65680e+00  8.70250e-01
-1.68390e+00  8.74550e-01
-1.68220e+00  8.77550e-01
-1.65300e+00  8.63950e-01
-1.67610e+00  8.74100e-01
-1.67920e+00  8.72000e-01
-1.64590e+00  8.54850e-01
-1.65870e+00  8.54400e-01
-1.65860e+00  8.60550e-01
-1.66600e+00  8.64550e-01
-1.66190e+00  8.63050e-01
-1.67910e+00  8.69700e-01
-1.66570e+00  8.66300e-01
-1.64710e+00  8.54800e-01
-1.65270e+00  8.48750e-01
-1.66300e+00  8.55650e-01
-1.64620e+00  8.54100e-01
-1.66420e+00  8.67950e-01
-1.63470e+00  8.54050e-01
-1.67040e+00  8.73450e-01
-1.65920e+00  8.63650e-01
-1.66350e+00  8.62300e-01
-1.67160e+00  8.73700e-01
-1.66360e+00  8.67100e-01
-1.67960e+00  8.73150e-01
-1.65780e+00  8.65950e-01
-1.66890e+00  8.70250e-01
-1.67450e+00  8.73750e-01
-1.65940e+00  8.65300e-01
-1.64620e+00  8.55400e-01
-1.65200e+00  8.58350e-01
-1.67020e+00  8.72200e-01
-1.66710e+00  8.69150e-01
-1.66080e+00  8.66250e-01
-1.66410e+00  8.69450e-01
-1.66040e+00  8.68650e-01
-1.68700e+00  8.82050e-01
-1.67050e+00  8.68500e-01
-1.67790e+00  8.74750e-01
-1.65180e+00  8.60450e-01
-1.67430e+00  8.79100e-01
-1.67390e+00  8.76800e-01
-1.66510e+00  8.64300e-01
-1.66160e+00  8.60250e-01
-1.67440e+00  8.70150e-01
-1.68360e+00  8.74950e-01
-1.67410e+00  8.72500e-01
-1.66900e+00  8.73750e-01
-1.68300e+00  8.72450e-01
-1.65640e+00  8.56850e-01
-1.67800e+00  8.71100e-01
-1.65650e+00  8.54850e-01
-1.64080e+00  8.45100e-01
-1.66880e+00  8.61000e-01
-1.65250e+00  8.48550e-01
-1.66600e+00  8.60950e-01
-1.65820e+00  8.58650e-01
-1.66730e+00  8.64900e-01
-1.65350e+00  8.48400e-01
-1.65450e+00  8.48450e-01
-1.65980e+00  8.60450e-01
-1.67620e+00  8.69950e-01
-1.69180e+00  8.77050e-01
-1.66750e+00  8.59200e-01
-1.65750e+00  8.67300e-01
-1.68040e+00  8.76400e-01
-1.67900e+00  8.74600e-01
-1.67680e+00  8.70300e-01
-1.66830e+00  8.71300e-01
-1.67850e+00  8.79550e-01
-1.67230e+00  8.72100e-01
-1.65720e+00  8.60800e-01
-1.65760e+00  8.68300e-01
-1.66420e+00  8.65250e-01
-1.65600e+00  8.64500e-01
-1.64630e+00  8.57900e-01
-1.68480e+00  8.75400e-01
-1.67420e+00  8.76700e-01
-1.65720e+00  8.63200e-01
-1.66480e+00  8.59950e-01
