T=2.30000e+00  B=0.00000e+00  ns=16384  E_exact=-1.34287e+00  M_exact=0.00000e+00
     E           M        
-1.31763e+00  -1.62354e-01
-1.33740e+00  -2.07397e-01
-1.30273e+00  -2.21436e-01
-1.35181e+00  -2.24121e-01
-1.31982e+00  -1.49902e-01
-1.36304e+00  -6.78711e-02
-1.32349e+00  -7.03125e-02
-1.31885e+00  -1.90430e-02
-1.34375e+00  2.81982e-02
-1.35645e+00  4.78516e-02
-1.29956e+00  8.54492e-03
-1.28320e+00  3.49121e-02
-1.32178e+00  9.99756e-02
-1.33911e+00  1.09985e-01
-1.35767e+00  2.24976e-01
-1.38916e+00  3.15918e-01
-1.35571e+00  3.35815e-01
-1.35547e+00  3.15186e-01
-1.39722e+00  3.47534e-01
-1.33350e+00  3.11035e-01
-1.32886e+00  3.30322e-01
-1.37842e+00  2.95654e-01
-1.37280e+00  2.70630e-01
-1.35400e+00  2.33398e-01
-1.35620e+00  2.57812e-01
-1.35107e+00  2.29614e-01
-1.34937e+00  2.11548e-01
-1.32935e+00  2.15210e-01
-1.33643e+00  2.10083e-01
-1.31641e+00  2.27295e-01
-1.30225e+00  2.72339e-01
-1.33350e+00  2.69653e-01
-1.34033e+00  2.90649e-01
-1.32007e+00  2.48291e-01
-1.36646e+00  2.73193e-01
-1.33447e+00  2.14478e-01
-1.31763e+00  2.27783e-01
-1.36890e+00  2.48657e-01
-1.32593e+00  2.69897e-01
-1.33374e+00  1.96533e-01
-1.30615e+00  1.08765e-01
-1.31763e+00  1.42334e-01
-1.31250e+00  1.24023e-01
-1.33594e+00  7.70264e-02
-1.29077e+00  7.88574e-02
-1.33252e+00  1.18164e-01
-1.33838e+00  1.32935e-01
-1.36938e+00  2.08130e-01
-1.36182e+00  1.94458e-01
-1.34180e+00  2.11792e-01
-1.34253e+00  2.27295e-01
-1.33765e+00  1.28052e-01
-1.37939e+00  1.28540e-01
-1.32690e+00  1.80298e-01
-1.33472e+00  2.00439e-01
-1.33545e+00  2.15576e-01
-1.33789e+00  2.23511e-01
-1.33838e+00  1.85913e-01
-1.31372e+00  2.17651e-01
-1.33276e+00  2.51221e-01
-1.35181e+00  3.05664e-01
-1.34399e+00  2.91016e-01
-1.32617e+00  3.27881e-01
-1.31592e+00  3.40088e-01
-1.33887e+00  3.57178e-01
-1.34546e+00  3.34961e-01
-1.36255e+00  3.54492e-01
-1.33545e+00  3.01636e-01
-1.33862e+00  2.34375e-01
-1.34497e+00  2.27417e-01
-1.34106e+00  2.51709e-01
-1.31909e+00  2.17041e-01
-1.37036e+00  2.83203e-01
-1.31055e+00  2.64526e-01
-1.32324e+00  1.72852e-01
-1.33301e+00  1.48682e-01
-1.33203e+00  1.43311e-01
-1.34741e+00  7.82471e-02
-1.34595e+00  1.07056e-01
-1.29956e+00  7.33643e-02
-1.32446e+00  2.97852e-02
-1.33740e+00  2.64893e-02
-1.33081e+00  5.66406e-02
-1.34131e+00  1.30615e-02
-1.34546e+00  5.61523e-03
-1.31274e+00  5.05371e-02
-1.29932e+00  1.23291e-02
-1.35229e+00  6.66504e-02
-1.33374e+00  1.04370e-01
-1.36182e+00  1.27441e-01
-1.34375e+00  1.51855e-01
-1.39917e+00  1.65161e-01
-1.33496e+00  1.84937e-01
-1.33643e+00  1.82251e-01
-1.33179e+00  1.80908e-01
-1.32471e+00  2.62573e-01
-1.33350e+00  2.54761e-01
-1.34082e+00  2.25952e-01
-1.36523e+00  2.87842e-01
-1.34253e+00  2.63062e-01
-1.32690e+00  1.78955e-01
-1.35425e+00  2.52075e-01
-1.35986e+00  1.98853e-01
-1.34155e+00  2.40845e-01
-1.41284e+00  2.37549e-01
-1.39819e+00  2.68311e-01
-1.35669e+00  2.99927e-01
-1.33081e+00  3.44360e-01
-1.34082e+00  3.26050e-01
-1.35791e+00  2.79175e-01
-1.34473e+00  2.86987e-01
-1.35400e+00  2.73193e-01
-1.38403e+00  3.21411e-01
-1.35059e+00  2.92969e-01
-1.34204e+00  2.89795e-01
-1.35522e+00  3.43384e-01
-1.38403e+00  3.74146e-01
-1.35962e+00  3.89893e-01
-1.36450e+00  3.96118e-01
-1.35132e+00  3.84766e-01
-1.35083e+00  3.27515e-01
-1.36377e+00  3.77197e-01
-1.34692e+00  4.12109e-01
-1.34399e+00  3.72192e-01
-1.31543e+00  3.74878e-01
-1.36328e+00  4.83154e-01
-1.33228e+00  4.44946e-01
-1.35571e+00  4.46777e-01
-1.39136e+00  4.57031e-01
-1.38159e+00  4.15161e-01
-1.36890e+00  3.97705e-01
-1.36548e+00  4.13940e-01
-1.32935e+00  3.63892e-01
-1.33301e+00  3.10303e-01
-1.31006e+00  3.02734e-01
-1.36328e+00  2.88818e-01
-1.33740e+00  2.87109e-01
-1.34082e+00  3.24097e-01
-1.34741e+00  3.66699e-01
-1.34937e+00  3.58398e-01
-1.32886e+00  3.29834e-01
-1.32495e+00  2.92480e-01
-1.33447e+00  2.71606e-01
-1.31543e+00  2.51099e-01
-1.30396e+00  2.42310e-01
-1.34033e+00  3.10791e-01
-1.33740e+00  2.91138e-01
-1.31909e+00  2.46460e-01
-1.32446e+00  2.45117e-01
-1.31665e+00  2.29004e-01
-1.32153e+00  2.05811e-01
-1.34839e+00  2.25220e-01
-1.34912e+00  2.91382e-01
-1.37158e+00  2.83936e-01
-1.35034e+00  3.01514e-01
-1.33105e+00  2.63306e-01
-1.38159e+00  3.00049e-01
-1.30688e+00  2.72095e-01
-1.31787e+00  3.19946e-01
-1.35010e+00  3.24829e-01
-1.34180e+00  2.89307e-01
-1.35571e+00  3.69141e-01
-1.36304e+00  3.94287e-01
-1.38330e+00  3.75732e-01
-1.35376e+00  4.09058e-01
-1.34961e+00  3.87939e-01
-1.39258e+00  4.04907e-01
-1.39819e+00  3.88062e-01
-1.39233e+00  4.00513e-01
-1.35205e+00  3.96606e-01
-1.36108e+00  4.64844e-01
-1.37305e+00  4.52759e-01
-1.37183e+00  4.58984e-01
-1.37964e+00  4.52271e-01
-1.35400e+00  4.04297e-01
-1.37866e+00  4.39697e-01
-1.39331e+00  4.11499e-01
-1.38037e+00  4.06494e-01
-1.38965e+00  3.85376e-01
-1.38208e+00  3.87207e-01
-1.39258e+00  3.83057e-01
-1.36133e+00  4.43726e-01
-1.37183e+00  4.11865e-01
-1.34961e+00  4.18091e-01
-1.37109e+00  4.05151e-01
-1.34888e+00  3.83301e-01
-1.34033e+00  3.16040e-01
-1.39087e+00  3.36792e-01
-1.37793e+00  2.94922e-01
-1.35278e+00  3.13477e-01
-1.34009e+00  3.44482e-01
-1.38110e+00  3.85376e-01
-1.34399e+00  3.63525e-01
-1.35352e+00  3.38501e-01
-1.33936e+00  3.56201e-01
-1.36841e+00  3.93311e-01
-1.37085e+00  4.34570e-01
-1.31982e+00  3.82690e-01
-1.34644e+00  3.67432e-01
-1.35645e+00  3.59253e-01
-1.33032e+00  3.06763e-01
-1.39014e+00  3.58521e-01
-1.35376e+00  3.44116e-01
-1.37817e+00  3.97461e-01
-1.39502e+00  3.50952e-01
-1.37183e+00  3.63159e-01
-1.39185e+00  4.11865e-01
-1.35742e+00  3.74268e-01
-1.37012e+00  4.30420e-01
-1.34082e+00  3.87939e-01
-1.33032e+00  3.68408e-01
-1.31641e+00  4.05640e-01
-1.36157e+00  4.03931e-01
