T=2.30000e+00  B=0.00000e+00  ns=40000  E_exact=-1.34287e+00  M_exact=0.00000e+00
     E           M        
-1.35540e+00  2.98550e-01
-1.38460e+00  3.33950e-01
-1.36910e+00  3.33650e-01
-1.39490e+00  3.61400e-01
-1.38180e+00  3.65700e-01
-1.36580e+00  3.93250e-01
-1.36890e+00  3.74950e-01
-1.38240e+00  3.75800e-01
-1.36520e+00  3.52950e-01
-1.37480e+00  3.51550e-01
-1.38090e+00  3.38050e-01
-1.38300e+00  3.36850e-01
-1.37380e+00  3.57800e-01
-1.36470e+00  3.29800e-01
-1.37430e+00  3.40000e-01
-1.36770e+00  3.44350e-01
-1.37740e+00  3.20050e-01
-1.37110e+00  3.10500e-01
-1.38230e+00  2.93950e-01
-1.40130e+00  3.33750e-01
-1.38040e+00  3.04550e-01
-1.37920e+00  2.84900e-01
-1.37530e+00  2.48150e-01
-1.35560e+00  2.56650e-01
-1.36060e+00  1.98200e-01
-1.37480e+00  2.25000e-01
-1.38790e+00  2.32400e-01
-1.37180e+00  2.39550e-01
-1.36110e+00  2.15700e-01
-1.35760e+00  2.48000e-01
-1.35530e+00  1.95000e-01
-1.36870e+00  1.76600e-01
-1.38090e+00  1.74250e-01
-1.35100e+00  1.83050e-01
-1.38330e+00  1.44600e-01
-1.37180e+00  1.52950e-01
-1.37570e+00  1.44700e-01
-1.39610e+00  1.11750e-01
-1.39020e+00  1.02550e-01
-1.37930e+00  9.91000e-02
-1.38010e+00  9.38500e-02
-1.35510e+00  1.09300e-01
-1.36580e+00  1.42100e-01
-1.35600e+00  1.23900e-01
-1.36550e+00  1.33450e-01
-1.35630e+00  8.76500e-02
-1.40210e+00  8.54000e-02
-1.37870e+00  5.41500e-02
-1.37050e+00  2.77500e-02
-1.37010e+00  1.40500e-02
-1.35940e+00  4.65000e-02
-1.36660e+00  4.43000e-02
-1.37600e+00  3.21500e-02
-1.39220e+00  6.58500e-02
-1.36980e+00  7.53000e-02
-1.36280e+00  7.54000e-02
-1.36060e+00  6.16000e-02
-1.37150e+00  7.99000e-02
-1.38030e+00  9.09500e-02
