T=2.40000e+00  B=0.00000e+00  ns=16384  E_exact=-1.20397e+00  M_exact=0.00000e+00
     E           M        
-1.17871e+00  -1.46729e-01
-1.17090e+00  -6.67725e-02
-1.21143e+00  -1.33057e-01
-1.20728e+00  -1.55762e-01
-1.16138e+00  -1.75781e-01
-1.17358e+00  -1.28784e-01
-1.19995e+00  -1.03638e-01
-1.25000e+00  -6.94580e-02
-1.18555e+00  -3.86963e-02
-1.21826e+00  -7.26318e-02
-1.20459e+00  -3.54004e-03
-1.22681e+00  -1.73340e-02
-1.20703e+00  1.02539e-02
-1.19507e+00  -5.87158e-02
-1.18335e+00  -3.23486e-02
-1.21802e+00  -8.06885e-02
-1.19409e+00  -4.78516e-02
-1.17725e+00  -1.87988e-02
-1.18433e+00  -7.06787e-02
-1.21826e+00  -2.94189e-02
-1.20825e+00  -5.62744e-02
-1.19922e+00  -2.57568e-02
-1.20239e+00  -6.55518e-02
-1.21973e+00  5.49316e-03
-1.18213e+00  6.21338e-02
-1.19800e+00  7.93457e-02
-1.21191e+00  8.33740e-02
-1.22266e+00  1.42090e-01
-1.18848e+00  1.23657e-01
-1.19849e+00  6.76270e-02
-1.21216e+00  8.67920e-02
-1.21631e+00  8.23975e-02
-1.19409e+00  1.04736e-01
-1.21240e+00  1.79077e-01
-1.21094e+00  5.99365e-02
-1.21191e+00  9.65576e-02
-1.20532e+00  6.51855e-02
-1.18286e+00  4.80957e-02
-1.17896e+00  9.03320e-03
-1.18237e+00  -3.69873e-02
-1.17871e+00  -7.93457e-02
-1.19116e+00  -2.61230e-02
-1.21753e+00  2.25830e-02
-1.21680e+00  -2.51465e-02
-1.21118e+00  -5.09033e-02
-1.22046e+00  -1.46484e-02
-1.19800e+00  -1.28174e-02
-1.20435e+00  3.61328e-02
-1.17944e+00  -3.90625e-03
-1.17114e+00  6.17676e-02
-1.20923e+00  8.43506e-02
-1.19067e+00  5.09033e-02
-1.17163e+00  1.12305e-01
-1.18555e+00  1.74316e-01
-1.23145e+00  1.41968e-01
-1.20825e+00  1.77734e-01
-1.18115e+00  1.61133e-01
-1.18701e+00  1.11572e-01
-1.19727e+00  1.02173e-01
-1.21753e+00  1.62598e-01
-1.23169e+00  1.56738e-01
-1.17603e+00  1.18774e-01
-1.16943e+00  5.66406e-02
-1.22168e+00  9.04541e-02
-1.22095e+00  3.19824e-02
-1.21045e+00  -4.11377e-02
-1.19775e+00  1.22070e-03
-1.20386e+00  -2.44141e-03
-1.21606e+00  -5.04150e-02
-1.20752e+00  -4.40674e-02
-1.18213e+00  2.38037e-02
-1.17017e+00  -3.18604e-02
-1.20776e+00  -8.10547e-02
-1.21460e+00  -3.50342e-02
-1.20776e+00  -1.03027e-01
-1.21313e+00  -4.93164e-02
-1.18433e+00  -7.99561e-02
-1.21289e+00  -2.25830e-02
-1.22070e+00  -1.53809e-02
-1.19189e+00  -3.66211e-02
-1.17334e+00  -1.09863e-02
-1.19556e+00  -2.62451e-02
-1.19775e+00  -4.76074e-02
-1.18408e+00  -1.03394e-01
-1.21362e+00  -1.52466e-01
-1.20605e+00  -9.68018e-02
-1.19531e+00  -6.56738e-02
-1.17114e+00  -1.09375e-01
-1.19409e+00  -1.13159e-01
-1.22803e+00  -1.68823e-01
-1.20190e+00  -1.92871e-01
-1.24194e+00  -1.86401e-01
-1.19092e+00  -1.78345e-01
-1.17822e+00  -1.05225e-01
-1.20874e+00  -5.84717e-02
-1.16992e+00  -5.98145e-03
-1.15088e+00  -5.24902e-03
-1.20508e+00  3.66211e-04
-1.19043e+00  1.25732e-02
-1.22217e+00  -1.31836e-02
-1.17383e+00  1.35498e-02
-1.16870e+00  4.41895e-02
-1.18970e+00  -2.74658e-02
-1.15918e+00  3.58887e-02
-1.15771e+00  1.30615e-02
-1.19800e+00  4.51660e-03
-1.19556e+00  4.88281e-04
-1.18555e+00  -4.18701e-02
-1.18335e+00  -2.74658e-02
-1.20044e+00  -1.53198e-01
-1.24878e+00  -1.43311e-01
-1.23364e+00  -1.38306e-01
-1.26123e+00  -1.13770e-01
-1.21118e+00  -9.85107e-02
-1.18726e+00  -9.21631e-02
-1.19043e+00  2.44141e-03
-1.18579e+00  -6.81152e-02
-1.21948e+00  -1.23413e-01
-1.23657e+00  -5.38330e-02
-1.20581e+00  -1.51855e-01
-1.18774e+00  -2.44141e-01
-1.21460e+00  -2.16919e-01
-1.23975e+00  -1.87744e-01
-1.22485e+00  -1.62964e-01
-1.23218e+00  -1.71509e-01
-1.22168e+00  -7.91016e-02
-1.23218e+00  -7.91016e-02
-1.18213e+00  -5.45654e-02
-1.16772e+00  -1.20850e-02
-1.17041e+00  -1.62354e-02
-1.21997e+00  4.35791e-02
-1.21191e+00  3.39355e-02
-1.18701e+00  1.31836e-02
-1.22754e+00  2.79541e-02
-1.21777e+00  3.18604e-02
-1.19604e+00  5.20020e-02
-1.17310e+00  6.88477e-02
-1.18823e+00  9.11865e-02
-1.21997e+00  1.33179e-01
-1.21021e+00  1.59668e-01
-1.20288e+00  1.61865e-01
-1.21826e+00  1.51123e-01
-1.21045e+00  1.26099e-01
-1.19922e+00  7.20215e-02
-1.19360e+00  1.08765e-01
-1.21313e+00  8.50830e-02
-1.17749e+00  7.76367e-02
-1.19849e+00  1.16577e-01
-1.20923e+00  1.46606e-01
-1.21655e+00  1.19507e-01
-1.21533e+00  1.90918e-01
-1.19141e+00  1.86279e-01
-1.22192e+00  1.41113e-01
-1.20654e+00  1.96655e-01
-1.21558e+00  1.62109e-01
-1.20581e+00  1.48926e-01
-1.24683e+00  1.59912e-01
-1.17163e+00  1.86279e-01
-1.19360e+00  1.73462e-01
-1.17896e+00  1.39526e-01
-1.18115e+00  1.03882e-01
-1.20337e+00  5.95703e-02
-1.19385e+00  1.23291e-02
-1.20215e+00  -1.50146e-02
-1.15845e+00  -6.57959e-02
-1.17627e+00  -9.02100e-02
-1.16553e+00  -5.68848e-02
-1.22632e+00  -6.32324e-02
-1.18945e+00  -3.12500e-02
-1.18457e+00  -3.50342e-02
-1.21484e+00  -6.76270e-02
-1.21631e+00  -7.21436e-02
-1.21777e+00  -3.91846e-02
-1.21655e+00  -5.66406e-02
-1.20654e+00  -7.92236e-02
-1.19971e+00  -4.89502e-02
-1.20459e+00  -4.88281e-04
-1.20972e+00  1.95312e-03
-1.20117e+00  -1.72119e-02
-1.21460e+00  -6.38428e-02
-1.20483e+00  -9.54590e-02
-1.20288e+00  -3.38135e-02
-1.19873e+00  -2.52686e-02
-1.19165e+00  -3.75977e-02
-1.18237e+00  -4.89502e-02
-1.21069e+00  -9.94873e-02
-1.20215e+00  -9.59473e-02
-1.21582e+00  -5.16357e-02
-1.20361e+00  -4.38232e-02
-1.19604e+00  -1.36108e-01
-1.22095e+00  -1.30493e-01
-1.21143e+00  -1.11084e-01
-1.25049e+00  -7.75146e-02
-1.23608e+00  1.40381e-02
-1.17578e+00  4.26025e-02
-1.18921e+00  1.15112e-01
-1.21362e+00  1.59790e-01
-1.21069e+00  1.49048e-01
-1.21948e+00  1.72119e-01
-1.18823e+00  1.36963e-01
-1.21240e+00  1.05469e-01
-1.21851e+00  1.13281e-01
-1.20605e+00  1.28540e-01
-1.22778e+00  1.39160e-01
-1.22168e+00  1.32568e-01
-1.23120e+00  1.18652e-01
-1.21216e+00  4.69971e-02
-1.22437e+00  2.84424e-02
-1.19604e+00  5.74951e-02
-1.21826e+00  9.49707e-02
-1.19629e+00  5.05371e-02
-1.21924e+00  1.97754e-02
-1.18604e+00  3.58887e-02
-1.20508e+00  8.10547e-02
-1.19629e+00  8.44727e-02
-1.21411e+00  4.50439e-02
-1.20190e+00  7.81250e-02
-1.22412e+00  8.50830e-02
-1.23047e+00  3.85742e-02
-1.20703e+00  5.49316e-02
-1.18970e+00  -2.64893e-02
-1.21118e+00  -8.42285e-03
-1.20142e+00  1.69678e-02
-1.18823e+00  -1.58691e-03
-1.24097e+00  -2.44141e-04
-1.25854e+00  -2.83203e-02
-1.24097e+00  -1.24390e-01
-1.20996e+00  -1.46118e-01
-1.19287e+00  -9.39941e-02
-1.17993e+00  -3.94287e-02
-1.17188e+00  -3.91846e-02
-1.21802e+00  -1.11084e-02
-1.18091e+00  -4.40674e-02
-1.19751e+00  5.16357e-02
-1.20337e+00  6.98242e-02
-1.18457e+00  -1.50146e-02
-1.22900e+00  9.76562e-03
-1.19141e+00  5.12695e-03
-1.18066e+00  -5.38330e-02
-1.17749e+00  -1.27686e-01
-1.17773e+00  -7.50732e-02
-1.19678e+00  -4.56543e-02
-1.21631e+00  -4.41895e-02
-1.19482e+00  1.77002e-02
-1.19849e+00  5.89600e-02
-1.20874e+00  5.40771e-02
-1.18604e+00  6.45752e-02
-1.18481e+00  4.45557e-02
-1.20288e+00  7.64160e-02
-1.23267e+00  9.70459e-02
-1.19507e+00  1.48315e-01
-1.21118e+00  1.79199e-01
-1.20850e+00  1.63452e-01
-1.19434e+00  1.09253e-01
-1.21875e+00  1.17188e-01
-1.21094e+00  1.56616e-01
-1.21362e+00  1.66016e-01
-1.19238e+00  1.12549e-01
-1.21558e+00  1.76514e-01
-1.19604e+00  1.14746e-01
-1.19482e+00  1.34888e-01
-1.19971e+00  1.00220e-01
-1.21021e+00  5.34668e-02
-1.18555e+00  3.97949e-02
-1.17065e+00  8.65479e-02
-1.19165e+00  7.88574e-02
-1.13574e+00  8.23975e-02
-1.18140e+00  4.79736e-02
-1.21460e+00  -1.23291e-02
-1.22510e+00  -3.35693e-02
-1.17554e+00  -4.96826e-02
-1.17139e+00  -4.85840e-02
-1.17822e+00  5.52979e-02
-1.18115e+00  1.42822e-02
-1.19092e+00  4.41895e-02
-1.21729e+00  6.35986e-02
-1.20117e+00  8.61816e-02
-1.20386e+00  4.12598e-02
-1.18652e+00  -3.75977e-02
-1.22510e+00  5.12695e-03
-1.17993e+00  3.01514e-02
-1.21729e+00  4.12598e-02
-1.20093e+00  4.46777e-02
-1.21411e+00  1.36353e-01
-1.16968e+00  7.25098e-02
-1.21729e+00  9.21631e-02
-1.24536e+00  1.18652e-01
-1.24463e+00  1.24878e-01
-1.24487e+00  2.09961e-02
-1.22900e+00  2.49023e-02
-1.22363e+00  1.14746e-02
-1.21753e+00  -2.88086e-02
-1.20654e+00  -7.36084e-02
-1.22485e+00  -7.06787e-02
-1.20166e+00  -2.46582e-02
-1.19360e+00  -3.78418e-02
-1.21753e+00  -4.02832e-03
-1.20068e+00  -8.78906e-03
-1.18823e+00  -6.05469e-02
-1.16748e+00  7.32422e-03
-1.19409e+00  5.11475e-02
-1.22876e+00  2.00195e-02
-1.20898e+00  5.09033e-02
-1.18701e+00  -5.62744e-02
-1.17578e+00  -7.08008e-02
-1.20654e+00  -5.60303e-02
-1.18457e+00  -2.50244e-02
-1.18359e+00  -2.07520e-03
-1.19360e+00  -4.29688e-02
-1.19678e+00  -7.89795e-02
-1.23779e+00  -5.78613e-02
-1.22192e+00  -5.61523e-03
-1.20361e+00  -2.24609e-02
-1.22461e+00  -1.28052e-01
-1.17627e+00  -1.39771e-01
-1.21655e+00  -1.64673e-01
-1.19580e+00  -1.20361e-01
-1.23389e+00  -1.12793e-01
-1.18726e+00  -9.33838e-02
-1.19434e+00  -1.10107e-01
-1.20215e+00  -6.77490e-02
-1.19995e+00  -1.17676e-01
-1.22144e+00  -9.71680e-02
-1.20972e+00  -9.15527e-02
-1.20630e+00  -7.59277e-02
-1.16968e+00  -6.31104e-02
-1.20044e+00  -3.06396e-02
-1.19336e+00  6.99463e-02
-1.22168e+00  5.51758e-02
-1.21875e+00  9.17969e-02
-1.22656e+00  1.21216e-01
-1.22583e+00  4.76074e-02
-1.22144e+00  -6.18896e-02
-1.19385e+00  -7.81250e-02
-1.17529e+00  -1.25366e-01
-1.20801e+00  -1.23657e-01
-1.18994e+00  -1.08154e-01
-1.21509e+00  -8.38623e-02
-1.23853e+00  -1.02417e-01
-1.24854e+00  -9.10645e-02
-1.20190e+00  -4.24805e-02
-1.22925e+00  -3.44238e-02
-1.18872e+00  -3.45459e-02
-1.19946e+00  2.05078e-02
-1.19995e+00  2.29492e-02
-1.20605e+00  7.89795e-02
-1.14209e+00  8.42285e-02
-1.20093e+00  2.83203e-02
-1.21216e+00  1.26953e-02
-1.19189e+00  -3.63770e-02
-1.19312e+00  -9.32617e-02
-1.22314e+00  -6.78711e-02
-1.23535e+00  -4.56543e-02
-1.18872e+00  8.30078e-03
-1.17407e+00  1.66016e-02
-1.15625e+00  4.93164e-02
-1.20825e+00  2.02637e-02
-1.19727e+00  1.70898e-02
-1.21045e+00  2.85645e-02
-1.17041e+00  -1.36719e-02
-1.23047e+00  -4.63867e-03
-1.19946e+00  -6.71387e-02
-1.23584e+00  -6.57959e-02
-1.23877e+00  -7.09229e-02
-1.20898e+00  -9.80225e-02
-1.16943e+00  -8.22754e-02
-1.20459e+00  -8.23975e-02
-1.21021e+00  -1.08643e-02
-1.17554e+00  -3.40576e-02
-1.18994e+00  -9.02100e-02
-1.22339e+00  -9.48486e-02
-1.20386e+00  3.24707e-02
-1.18506e+00  6.78711e-02
-1.23071e+00  1.11328e-01
-1.21338e+00  1.33545e-01
-1.20044e+00  1.32935e-01
-1.20068e+00  7.05566e-02
-1.20239e+00  3.32031e-02
-1.20068e+00  2.62451e-02
-1.21362e+00  1.92871e-02
-1.16846e+00  5.79834e-02
-1.19995e+00  2.44141e-02
-1.21167e+00  3.41797e-02
-1.21484e+00  1.05713e-01
-1.17896e+00  7.08008e-02
-1.18408e+00  3.97949e-02
-1.21045e+00  4.45557e-02
-1.23975e+00  6.17676e-02
-1.17578e+00  7.36084e-02
-1.21899e+00  8.05664e-02
-1.17578e+00  8.38623e-02
-1.23169e+00  1.64673e-01
-1.19385e+00  1.49292e-01
-1.20752e+00  1.75537e-01
-1.18286e+00  8.14209e-02
-1.21680e+00  9.39941e-03
-1.19067e+00  1.55029e-02
-1.22217e+00  4.15039e-02
-1.14111e+00  4.72412e-02
-1.18140e+00  7.69043e-03
-1.21753e+00  2.22168e-02
-1.19409e+00  -3.29590e-02
-1.22510e+00  1.29395e-02
-1.20703e+00  -3.43018e-02
-1.17627e+00  -4.06494e-02
-1.17603e+00  -9.00879e-02
-1.17676e+00  -9.64355e-02
-1.23169e+00  -1.18164e-01
-1.19727e+00  -2.97852e-02
-1.23511e+00  -6.99463e-02
-1.23022e+00  -2.66113e-02
-1.20435e+00  -5.41992e-02
-1.23584e+00  -6.81152e-02
-1.18945e+00  -1.30615e-02
-1.20825e+00  -2.53906e-02
-1.21021e+00  -8.41064e-02
-1.18872e+00  -2.03857e-02
-1.15356e+00  -1.46484e-02
-1.22070e+00  1.24512e-02
-1.23633e+00  7.62939e-02
-1.20337e+00  1.17065e-01
-1.19165e+00  4.93164e-02
-1.21167e+00  6.62842e-02
-1.20190e+00  6.18896e-02
-1.23145e+00  1.06201e-02
-1.21606e+00  4.41895e-02
-1.19336e+00  -1.81885e-02
-1.19946e+00  2.64893e-02
-1.17651e+00  2.96631e-02
-1.24023e+00  2.53906e-02
-1.22144e+00  9.13086e-02
-1.18799e+00  6.94580e-02
-1.20801e+00  3.39355e-02
-1.26392e+00  3.44238e-02
-1.17603e+00  7.53174e-02
-1.20117e+00  5.45654e-02
-1.20386e+00  1.02661e-01
-1.21582e+00  7.99561e-02
-1.16113e+00  7.32422e-03
-1.24048e+00  -4.39453e-03
-1.21509e+00  -2.66113e-02
-1.17700e+00  1.79443e-02
-1.20215e+00  1.64795e-02
-1.20239e+00  -1.12305e-02
-1.23169e+00  3.30811e-02
-1.20483e+00  -5.44434e-02
-1.20117e+00  -5.07812e-02
-1.21851e+00  -5.84717e-02
-1.18286e+00  -3.60107e-02
-1.20483e+00  -6.05469e-02
-1.18750e+00  2.58789e-02
-1.23511e+00  4.88281e-04
-1.21680e+00  1.05957e-01
-1.21118e+00  6.28662e-02
-1.21729e+00  3.80859e-02
-1.20337e+00  1.91650e-02
-1.20850e+00  -3.12500e-02
-1.20508e+00  -1.08643e-02
-1.22168e+00  -2.36816e-02
-1.18652e+00  1.66016e-02
-1.22241e+00  -7.32422e-04
-1.21533e+00  2.99072e-02
-1.22070e+00  2.17285e-02
-1.18896e+00  2.12402e-02
-1.21167e+00  -5.43213e-02
-1.21802e+00  -7.61719e-02
-1.21265e+00  -5.43213e-02
-1.22290e+00  -6.95801e-02
-1.22729e+00  -1.00952e-01
-1.21606e+00  -1.07056e-01
-1.20264e+00  -4.63867e-02
-1.27930e+00  -2.06299e-02
-1.22021e+00  1.36719e-02
-1.23218e+00  -3.83301e-02
-1.21143e+00  -1.01318e-02
-1.24072e+00  -2.28271e-02
-1.19849e+00  -2.38037e-02
-1.23779e+00  -1.87988e-02
-1.18433e+00  2.94189e-02
-1.23071e+00  -2.42920e-02
-1.23022e+00  3.23486e-02
-1.19849e+00  3.29590e-03
-1.18921e+00  -2.38037e-02
-1.18530e+00  -3.30811e-02
-1.17090e+00  5.07812e-02
-1.20239e+00  9.88770e-02
-1.20068e+00  7.95898e-02
-1.17773e+00  7.12891e-02
-1.19287e+00  1.10596e-01
-1.22900e+00  8.25195e-02
-1.20703e+00  1.10596e-01
-1.21680e+00  9.32617e-02
-1.23926e+00  5.72510e-02
-1.18091e+00  2.45361e-02
-1.19019e+00  -1.33057e-02
-1.23340e+00  2.27051e-02
-1.20996e+00  3.14941e-02
-1.20020e+00  -2.52686e-02
-1.21045e+00  -6.68945e-02
-1.18335e+00  5.00488e-03
-1.22241e+00  -2.69775e-02
-1.20947e+00  -3.39355e-02
-1.19897e+00  -1.70898e-03
-1.17871e+00  -4.33350e-02
-1.17383e+00  -6.10352e-02
-1.18091e+00  -4.67529e-02
-1.20142e+00  -5.59082e-02
-1.22974e+00  -6.55518e-02
-1.22900e+00  -6.34766e-02
-1.21143e+00  -1.04492e-01
-1.20483e+00  -1.12671e-01
-1.20898e+00  -8.69141e-02
-1.19141e+00  -8.43506e-02
-1.20068e+00  -3.91846e-02
-1.21069e+00  -7.93457e-03
-1.22095e+00  -5.12695e-02
-1.21240e+00  -9.59473e-02
-1.19824e+00  -1.53687e-01
-1.20044e+00  -1.39771e-01
-1.22217e+00  -8.42285e-02
-1.22168e+00  -6.99463e-02
-1.22925e+00  -1.01196e-01
-1.21021e+00  -9.19189e-02
-1.19165e+00  -7.81250e-02
-1.19067e+00  -9.17969e-02
-1.20239e+00  -1.82007e-01
-1.17090e+00  -1.97998e-01
-1.21533e+00  -2.81738e-01
-1.20898e+00  -2.82471e-01
-1.21436e+00  -3.07617e-01
-1.21191e+00  -3.45215e-01
-1.21094e+00  -2.52319e-01
-1.21411e+00  -1.50757e-01
-1.21802e+00  -2.31323e-01
-1.20752e+00  -2.99316e-01
-1.21265e+00  -2.94556e-01
-1.21997e+00  -3.06152e-01
-1.21216e+00  -3.22998e-01
-1.18408e+00  -2.46948e-01
-1.21265e+00  -1.79688e-01
-1.20068e+00  -1.25488e-01
-1.22095e+00  -1.89331e-01
-1.20996e+00  -1.61133e-01
-1.22778e+00  -1.39526e-01
-1.21631e+00  -1.53442e-01
-1.20361e+00  -1.01196e-01
-1.21802e+00  -7.29980e-02
-1.19922e+00  -1.51367e-02
-1.17749e+00  8.92334e-02
-1.22144e+00  1.80298e-01
-1.21289e+00  1.35498e-01
-1.20679e+00  1.47827e-01
-1.23242e+00  1.07178e-01
-1.21997e+00  4.55322e-02
-1.19727e+00  -5.00488e-02
-1.22485e+00  -8.54492e-04
-1.16650e+00  2.81982e-02
-1.15967e+00  1.56250e-02
-1.17749e+00  4.54102e-02
-1.18970e+00  6.29883e-02
-1.21338e+00  7.06787e-02
-1.24585e+00  1.15234e-01
-1.20264e+00  4.40674e-02
-1.21655e+00  1.68457e-02
-1.22754e+00  1.08643e-02
-1.24561e+00  -6.86035e-02
-1.21387e+00  -5.50537e-02
-1.21509e+00  -3.40576e-02
-1.22998e+00  -9.11865e-02
-1.21143e+00  -9.41162e-02
