T=2.40000e+00  B=0.00000e+00  ns=40000  E_exact=-1.20397e+00  M_exact=0.00000e+00
     E           M        
-1.21550e+00  8.93500e-02
-1.23200e+00  1.03250e-01
-1.23630e+00  1.28500e-01
-1.22670e+00  1.37200e-01
-1.21870e+00  1.67050e-01
-1.22910e+00  1.42850e-01
-1.25390e+00  1.74900e-01
-1.23830e+00  1.70100e-01
-1.23970e+00  1.92750e-01
-1.24010e+00  1.22300e-01
-1.24870e+00  1.09300e-01
-1.23380e+00  9.51000e-02
-1.23020e+00  9.06500e-02
-1.24550e+00  7.24000e-02
-1.22690e+00  1.20350e-01
-1.25280e+00  1.45750e-01
-1.22110e+00  1.52900e-01
-1.21940e+00  1.48300e-01
-1.26050e+00  1.72800e-01
-1.22900e+00  1.74150e-01
-1.22910e+00  1.16350e-01
-1.23830e+00  7.64500e-02
-1.24050e+00  5.14000e-02
-1.23400e+00  8.22500e-02
-1.23920e+00  1.58150e-01
-1.23710e+00  1.89100e-01
-1.23040e+00  1.43300e-01
-1.24400e+00  8.37500e-02
-1.24470e+00  1.14950e-01
-1.25260e+00  1.65300e-01
-1.24480e+00  1.37050e-01
-1.24660e+00  1.09250e-01
-1.23820e+00  1.33650e-01
-1.23660e+00  1.08050e-01
-1.22870e+00  8.56500e-02
-1.25460e+00  8.33500e-02
-1.23140e+00  7.26000e-02
-1.23090e+00  8.77500e-02
-1.24740e+00  9.24500e-02
-1.23810e+00  1.47100e-01
-1.24430e+00  9.13000e-02
-1.23640e+00  8.40000e-02
-1.22730e+00  9.50500e-02
-1.24040e+00  1.22650e-01
-1.22070e+00  1.04900e-01
-1.24470e+00  1.42450e-01
-1.23170e+00  1.65500e-01
-1.24440e+00  1.87450e-01
-1.24080e+00  1.88250e-01
-1.23660e+00  1.60200e-01
-1.24820e+00  1.82650e-01
-1.22550e+00  1.67750e-01
-1.24150e+00  2.16100e-01
-1.23280e+00  1.87550e-01
-1.24090e+00  1.59100e-01
-1.23990e+00  1.53400e-01
-1.23850e+00  1.48750e-01
-1.25480e+00  1.91350e-01
-1.24420e+00  1.58900e-01
-1.24530e+00  1.27700e-01
-1.23190e+00  1.22350e-01
-1.20810e+00  1.08300e-01
-1.23250e+00  1.32150e-01
-1.25140e+00  1.52250e-01
-1.24460e+00  1.35900e-01
-1.24220e+00  1.31250e-01
-1.24740e+00  1.47000e-01
-1.22960e+00  1.22500e-01
-1.21700e+00  1.36600e-01
-1.22440e+00  1.58600e-01
-1.22860e+00  1.66400e-01
-1.24230e+00  1.92250e-01
-1.24030e+00  1.81250e-01
-1.24510e+00  1.69750e-01
-1.25220e+00  1.97800e-01
-1.24800e+00  2.02250e-01
-1.22980e+00  1.74650e-01
-1.23220e+00  1.64400e-01
-1.25730e+00  2.44600e-01
-1.25380e+00  3.02000e-01
-1.24030e+00  2.32600e-01
-1.23250e+00  2.42050e-01
-1.24880e+00  2.57300e-01
-1.24250e+00  2.30500e-01
-1.24800e+00  2.15250e-01
-1.21620e+00  1.86650e-01
-1.22690e+00  2.10700e-01
-1.22650e+00  1.79150e-01
-1.22530e+00  1.69450e-01
-1.23290e+00  1.71750e-01
-1.22620e+00  1.47400e-01
-1.22820e+00  1.33700e-01
-1.22780e+00  1.67750e-01
-1.23160e+00  1.99050e-01
-1.22700e+00  1.66400e-01
-1.22630e+00  1.24800e-01
-1.24690e+00  1.37150e-01
-1.22620e+00  1.22600e-01
-1.21610e+00  1.35400e-01
-1.23380e+00  1.27650e-01
-1.23540e+00  1.21750e-01
-1.25270e+00  1.59050e-01
-1.23190e+00  1.40250e-01
-1.23020e+00  1.21050e-01
-1.23890e+00  9.33000e-02
-1.21880e+00  7.54500e-02
-1.21140e+00  7.04000e-02
-1.19250e+00  4.54500e-02
-1.22940e+00  3.18000e-02
-1.21870e+00  8.95500e-02
-1.22940e+00  5.05500e-02
-1.24450e+00  6.06500e-02
-1.22260e+00  6.06500e-02
-1.22710e+00  1.20300e-01
-1.21230e+00  1.23900e-01
-1.21370e+00  1.31400e-01
-1.22250e+00  1.41650e-01
-1.23380e+00  1.21550e-01
-1.23940e+00  1.35550e-01
-1.23250e+00  1.63700e-01
-1.25560e+00  1.89350e-01
-1.21290e+00  1.19200e-01
-1.24020e+00  8.43500e-02
-1.24060e+00  8.45500e-02
-1.24320e+00  1.27750e-01
-1.24350e+00  1.33000e-01
-1.22180e+00  1.72550e-01
-1.23380e+00  1.22300e-01
-1.23360e+00  1.47900e-01
-1.25930e+00  1.36400e-01
-1.25340e+00  1.01700e-01
-1.24940e+00  7.45500e-02
-1.22590e+00  3.81500e-02
-1.24220e+00  6.25000e-02
-1.25060e+00  4.51500e-02
-1.24210e+00  6.32000e-02
-1.22350e+00  6.17000e-02
-1.23440e+00  4.59000e-02
-1.25200e+00  8.65000e-03
-1.23210e+00  5.10000e-03
-1.21780e+00  1.82500e-02
-1.23230e+00  1.01500e-02
-1.22820e+00  1.54000e-02
-1.23060e+00  2.26500e-02
-1.24450e+00  2.23000e-02
-1.22540e+00  6.19500e-02
-1.22710e+00  8.21500e-02
-1.24440e+00  5.83000e-02
-1.24560e+00  6.81500e-02
-1.22610e+00  1.09650e-01
-1.22430e+00  1.51850e-01
-1.20430e+00  1.42350e-01
-1.23760e+00  1.65300e-01
-1.22710e+00  2.15600e-01
-1.24670e+00  1.96250e-01
-1.22060e+00  1.96150e-01
-1.22970e+00  1.53650e-01
-1.22160e+00  1.59150e-01
-1.21380e+00  1.40650e-01
-1.23410e+00  1.46400e-01
-1.22300e+00  1.55900e-01
-1.23100e+00  1.48650e-01
-1.25600e+00  1.86550e-01
-1.23430e+00  1.98150e-01
-1.24860e+00  1.80900e-01
-1.23750e+00  1.99200e-01
-1.25430e+00  1.60900e-01
-1.23440e+00  1.54550e-01
-1.22780e+00  1.33050e-01
-1.23340e+00  1.63050e-01
-1.22740e+00  1.32300e-01
-1.24000e+00  1.76650e-01
-1.20220e+00  1.84700e-01
-1.21810e+00  1.62150e-01
-1.23350e+00  1.78400e-01
-1.22580e+00  1.70700e-01
-1.21970e+00  1.41500e-01
-1.24350e+00  1.20750e-01
-1.20820e+00  5.71000e-02
-1.23670e+00  7.51000e-02
-1.22280e+00  7.21500e-02
-1.20740e+00  8.28000e-02
-1.21390e+00  6.38500e-02
-1.22510e+00  8.47000e-02
-1.23580e+00  1.00650e-01
-1.24460e+00  8.49500e-02
-1.23230e+00  8.98500e-02
-1.24640e+00  1.30050e-01
-1.22460e+00  1.28250e-01
-1.25250e+00  1.08600e-01
-1.22630e+00  1.27400e-01
-1.24000e+00  9.91500e-02
-1.23720e+00  1.36700e-01
-1.22140e+00  1.16950e-01
-1.22060e+00  9.23000e-02
-1.22350e+00  8.73000e-02
-1.24180e+00  9.85500e-02
-1.24300e+00  6.33000e-02
-1.22960e+00  8.13500e-02
-1.24730e+00  1.37150e-01
-1.23450e+00  1.23100e-01
-1.22700e+00  7.20000e-02
-1.24980e+00  9.38500e-02
-1.24050e+00  8.31500e-02
-1.23720e+00  1.25800e-01
-1.23420e+00  1.06650e-01
-1.25040e+00  1.03800e-01
-1.24360e+00  9.07500e-02
-1.23490e+00  9.98000e-02
-1.23180e+00  7.51000e-02
-1.24240e+00  8.40000e-02
-1.25340e+00  8.31000e-02
-1.22120e+00  8.97500e-02
-1.22560e+00  5.34500e-02
-1.23390e+00  1.16400e-01
-1.24420e+00  1.52450e-01
-1.23490e+00  1.04250e-01
-1.23890e+00  1.15900e-01
-1.24040e+00  1.21800e-01
-1.24710e+00  9.05500e-02
-1.22350e+00  4.48000e-02
-1.24240e+00  4.45000e-03
-1.23600e+00  -4.95000e-03
-1.23190e+00  -1.11000e-02
-1.24210e+00  4.20000e-03
-1.22300e+00  -5.45000e-03
-1.21610e+00  2.50500e-02
-1.22600e+00  2.17500e-02
-1.21470e+00  7.86500e-02
-1.20890e+00  2.47500e-02
-1.22850e+00  1.22500e-02
-1.22530e+00  4.69000e-02
-1.22660e+00  8.92500e-02
-1.24150e+00  8.29500e-02
-1.24350e+00  1.11650e-01
-1.25720e+00  1.11700e-01
-1.21310e+00  7.19000e-02
-1.23690e+00  1.06250e-01
-1.24170e+00  9.29500e-02
-1.23620e+00  8.37500e-02
-1.24600e+00  2.37500e-02
-1.25560e+00  -6.50000e-04
-1.22950e+00  3.41000e-02
-1.24700e+00  3.84000e-02
-1.23800e+00  5.46500e-02
-1.23080e+00  3.65000e-02
-1.21880e+00  6.91000e-02
-1.23180e+00  9.43000e-02
-1.24210e+00  1.14750e-01
-1.22430e+00  1.09750e-01
-1.24420e+00  1.79900e-01
-1.25680e+00  1.75800e-01
-1.23540e+00  1.91150e-01
-1.22680e+00  1.94000e-01
-1.23830e+00  1.74400e-01
-1.23980e+00  1.51050e-01
-1.22800e+00  2.06000e-01
-1.24650e+00  2.28350e-01
-1.21710e+00  1.92700e-01
-1.23180e+00  1.82850e-01
-1.23000e+00  1.83900e-01
-1.25240e+00  1.91700e-01
-1.23180e+00  2.11400e-01
-1.23160e+00  2.03100e-01
-1.19580e+00  1.27700e-01
-1.24480e+00  1.41100e-01
-1.23960e+00  1.14900e-01
-1.25750e+00  9.91500e-02
-1.23480e+00  8.49500e-02
-1.23430e+00  1.45200e-01
-1.23220e+00  1.68050e-01
-1.22750e+00  1.29650e-01
-1.21190e+00  7.53000e-02
-1.23470e+00  6.26000e-02
-1.20680e+00  4.82000e-02
-1.21230e+00  9.60000e-02
-1.23380e+00  1.16750e-01
-1.22900e+00  1.60000e-01
-1.21080e+00  1.65700e-01
-1.23070e+00  2.05050e-01
-1.24740e+00  2.44400e-01
-1.24750e+00  2.22600e-01
-1.22030e+00  1.98800e-01
-1.23160e+00  1.79050e-01
-1.22430e+00  1.87700e-01
-1.21570e+00  1.81500e-01
-1.22850e+00  2.13950e-01
-1.23000e+00  1.65650e-01
-1.25410e+00  1.44250e-01
-1.25290e+00  7.89500e-02
-1.23090e+00  1.04950e-01
-1.23410e+00  1.02800e-01
-1.22310e+00  1.28350e-01
-1.21470e+00  1.28900e-01
-1.22410e+00  1.52700e-01
-1.21770e+00  1.42900e-01
-1.23270e+00  8.77500e-02
-1.21700e+00  9.58500e-02
-1.23220e+00  1.31450e-01
-1.24140e+00  1.54600e-01
-1.23100e+00  1.93300e-01
-1.22080e+00  1.01650e-01
-1.23790e+00  1.06550e-01
-1.24420e+00  1.30900e-01
-1.22640e+00  1.33300e-01
-1.26000e+00  8.99000e-02
-1.22320e+00  1.15500e-01
-1.24670e+00  1.39350e-01
-1.22270e+00  1.22150e-01
-1.26880e+00  1.55400e-01
-1.24110e+00  1.48950e-01
-1.23840e+00  1.53050e-01
-1.23290e+00  1.24500e-01
-1.23010e+00  1.19750e-01
-1.22340e+00  1.07500e-01
-1.23440e+00  1.25100e-01
-1.22260e+00  1.18600e-01
-1.23750e+00  9.95500e-02
-1.23840e+00  9.89000e-02
-1.23340e+00  1.28500e-01
-1.22620e+00  1.08950e-01
-1.22200e+00  8.09500e-02
-1.24370e+00  8.47000e-02
-1.25450e+00  7.39500e-02
-1.23400e+00  5.42000e-02
-1.24960e+00  7.43500e-02
-1.24190e+00  8.76000e-02
-1.24980e+00  8.92500e-02
-1.25800e+00  1.43000e-01
-1.25030e+00  1.77100e-01
-1.23290e+00  1.66600e-01
-1.22990e+00  1.38150e-01
-1.24340e+00  1.06700e-01
-1.25710e+00  9.31500e-02
-1.20290e+00  6.76000e-02
-1.24170e+00  5.98500e-02
-1.22940e+00  9.40500e-02
-1.26210e+00  8.47000e-02
-1.22500e+00  1.18700e-01
-1.22470e+00  1.09150e-01
-1.23870e+00  1.83900e-01
-1.24230e+00  2.14300e-01
-1.23270e+00  1.60000e-01
-1.23380e+00  1.30750e-01
-1.23690e+00  1.23700e-01
-1.24630e+00  1.49650e-01
-1.22510e+00  1.47550e-01
-1.22380e+00  1.65850e-01
-1.25210e+00  1.81600e-01
-1.22720e+00  1.34900e-01
-1.22290e+00  9.08500e-02
-1.22750e+00  7.14500e-02
-1.22490e+00  7.05000e-02
-1.23140e+00  1.91000e-02
-1.23130e+00  2.04500e-02
-1.24390e+00  3.95000e-02
-1.23270e+00  9.61000e-02
-1.23530e+00  7.07500e-02
-1.24020e+00  8.33500e-02
-1.23900e+00  9.08000e-02
-1.23690e+00  4.78000e-02
-1.22650e+00  7.66500e-02
-1.22390e+00  8.39500e-02
-1.23150e+00  1.00150e-01
-1.22250e+00  1.23900e-01
-1.24070e+00  1.54850e-01
-1.24080e+00  2.21500e-01
-1.24770e+00  2.12500e-01
-1.25530e+00  2.10250e-01
-1.24310e+00  2.37100e-01
-1.23770e+00  2.45450e-01
-1.23670e+00  2.39250e-01
-1.21900e+00  2.11900e-01
-1.23350e+00  1.28050e-01
-1.25070e+00  1.21450e-01
-1.24060e+00  1.13000e-01
-1.24580e+00  1.33650e-01
-1.22170e+00  1.09900e-01
-1.24980e+00  1.42900e-01
-1.22020e+00  1.26700e-01
-1.23370e+00  1.44450e-01
-1.24070e+00  1.47350e-01
-1.21710e+00  1.26300e-01
-1.25020e+00  1.51950e-01
-1.21260e+00  1.42300e-01
-1.24530e+00  1.80450e-01
-1.26090e+00  2.07300e-01
-1.23960e+00  2.16750e-01
-1.22520e+00  2.07050e-01
-1.25340e+00  2.37350e-01
-1.23340e+00  2.31100e-01
-1.23270e+00  2.72100e-01
-1.24870e+00  2.73900e-01
-1.22960e+00  2.58850e-01
-1.21910e+00  2.60150e-01
-1.26130e+00  2.99150e-01
-1.25510e+00  2.67000e-01
-1.24830e+00  2.57150e-01
-1.24250e+00  2.47650e-01
-1.23790e+00  2.48850e-01
-1.23790e+00  1.88200e-01
-1.21850e+00  1.97850e-01
-1.25920e+00  1.93600e-01
-1.24850e+00  2.29250e-01
-1.22650e+00  2.12300e-01
-1.21600e+00  1.29850e-01
-1.23380e+00  1.37350e-01
-1.23490e+00  1.63450e-01
-1.26410e+00  1.50950e-01
-1.26180e+00  1.64650e-01
-1.25470e+00  1.84950e-01
-1.24250e+00  2.16900e-01
-1.22920e+00  2.37800e-01
-1.23000e+00  2.50500e-01
-1.22790e+00  2.32300e-01
-1.24110e+00  2.46200e-01
-1.23130e+00  1.96600e-01
-1.23310e+00  1.81750e-01
-1.20850e+00  1.45250e-01
-1.24480e+00  1.02800e-01
-1.22590e+00  1.10000e-01
-1.22780e+00  9.92000e-02
-1.22300e+00  1.05750e-01
-1.25290e+00  1.56650e-01
-1.24920e+00  1.17950e-01
-1.22750e+00  1.53100e-01
-1.24650e+00  1.81450e-01
-1.22900e+00  1.91250e-01
-1.22610e+00  2.07800e-01
-1.23230e+00  1.68050e-01
-1.22280e+00  1.17100e-01
-1.23980e+00  1.14050e-01
-1.21650e+00  1.46750e-01
-1.23130e+00  1.50450e-01
-1.23980e+00  1.02100e-01
-1.22650e+00  8.30500e-02
-1.24720e+00  8.23000e-02
-1.25330e+00  9.09000e-02
-1.21980e+00  1.35150e-01
-1.23340e+00  7.91000e-02
-1.24430e+00  1.17500e-01
-1.21750e+00  9.51500e-02
-1.24750e+00  2.32500e-02
-1.22600e+00  -1.48500e-02
-1.23940e+00  5.63000e-02
-1.22300e+00  9.72500e-02
-1.24800e+00  1.33100e-01
-1.24340e+00  1.66100e-01
-1.23300e+00  2.08700e-01
-1.23050e+00  1.47800e-01
-1.23180e+00  1.22200e-01
-1.21750e+00  8.37000e-02
-1.22630e+00  1.38150e-01
-1.21460e+00  1.33850e-01
-1.21740e+00  1.56850e-01
-1.22850e+00  1.55500e-01
-1.24080e+00  1.61550e-01
-1.23970e+00  1.25850e-01
-1.23850e+00  1.11650e-01
-1.23000e+00  1.05900e-01
-1.24070e+00  8.38000e-02
-1.25530e+00  9.77500e-02
-1.22500e+00  1.18050e-01
-1.23350e+00  8.17500e-02
-1.23430e+00  2.52000e-02
-1.23150e+00  2.11000e-02
-1.25670e+00  6.88500e-02
-1.23300e+00  6.98000e-02
-1.22060e+00  1.05500e-01
-1.20170e+00  5.87500e-02
-1.22950e+00  7.81000e-02
-1.23930e+00  9.03000e-02
-1.26570e+00  1.38800e-01
-1.23340e+00  1.14050e-01
-1.22890e+00  1.03600e-01
-1.24220e+00  1.32900e-01
-1.23020e+00  1.60400e-01
-1.21980e+00  1.84250e-01
-1.24490e+00  1.72700e-01
-1.21880e+00  1.83500e-01
-1.23400e+00  1.94350e-01
-1.25080e+00  2.34300e-01
-1.24520e+00  2.45250e-01
-1.25390e+00  2.32950e-01
-1.22350e+00  1.97400e-01
-1.25100e+00  2.09850e-01
-1.22540e+00  2.45300e-01
-1.22220e+00  2.41450e-01
-1.24310e+00  2.40550e-01
-1.23350e+00  2.22650e-01
-1.22710e+00  2.07150e-01
-1.22270e+00  1.79950e-01
-1.22600e+00  1.39850e-01
-1.23110e+00  1.24050e-01
-1.24000e+00  1.38200e-01
-1.24590e+00  1.84300e-01
-1.23670e+00  2.04200e-01
-1.24760e+00  1.97900e-01
-1.23870e+00  1.97150e-01
-1.24030e+00  1.80400e-01
-1.25490e+00  2.00350e-01
-1.25780e+00  1.58550e-01
-1.23570e+00  1.14050e-01
-1.24380e+00  1.25950e-01
-1.23730e+00  1.46300e-01
-1.23280e+00  1.42100e-01
-1.23120e+00  1.69550e-01
-1.22880e+00  1.38850e-01
-1.23160e+00  1.16300e-01
-1.22460e+00  1.44950e-01
-1.22900e+00  1.98300e-01
-1.24420e+00  1.62550e-01
-1.22290e+00  1.31950e-01
-1.22540e+00  1.48950e-01
