T=2.50000e+00  B=0.00000e+00  ns=16384  E_exact=-1.10608e+00  M_exact=0.00000e+00
     E           M        
-1.12891e+00  1.01074e-01
-1.09033e+00  1.27197e-01
-1.10400e+00  1.08765e-01
-1.11353e+00  7.53174e-02
-1.09790e+00  9.63135e-02
-1.08081e+00  3.68652e-02
-1.09497e+00  -2.73438e-02
-1.09521e+00  -2.42920e-02
-1.10132e+00  -6.37207e-02
-1.10034e+00  3.29590e-03
-1.09082e+00  2.80762e-02
-1.08911e+00  9.55811e-02
-1.11279e+00  1.15112e-01
-1.10522e+00  1.94946e-01
-1.14087e+00  8.95996e-02
-1.12378e+00  6.49414e-02
-1.11353e+00  4.46777e-02
-1.11206e+00  -4.12598e-02
-1.11572e+00  3.02734e-02
-1.11279e+00  -9.03320e-03
-1.08887e+00  8.54492e-02
-1.12134e+00  1.53809e-02
-1.08960e+00  -3.34473e-02
-1.08643e+00  -1.23169e-01
-1.10986e+00  -1.17920e-01
-1.09814e+00  3.17383e-02
-1.09131e+00  8.72803e-02
-1.10254e+00  1.08032e-01
-1.12085e+00  1.21460e-01
-1.09546e+00  1.35620e-01
-1.10815e+00  1.43188e-01
-1.11987e+00  6.89697e-02
-1.10693e+00  3.64990e-02
-1.10400e+00  -4.22363e-02
-1.11621e+00  -3.89404e-02
-1.11719e+00  6.97021e-02
-1.08691e+00  2.34375e-02
-1.07495e+00  -1.84326e-02
-1.08960e+00  -3.54004e-03
-1.08105e+00  -7.56836e-03
-1.09570e+00  1.50146e-02
-1.10327e+00  -1.69678e-02
-1.10669e+00  -6.22559e-02
-1.09595e+00  1.66016e-02
-1.07910e+00  -1.14746e-02
-1.10132e+00  -8.42285e-03
-1.13403e+00  2.56348e-02
-1.12646e+00  -8.19092e-02
-1.11011e+00  -1.35498e-02
-1.11133e+00  1.74561e-02
-1.09692e+00  2.85645e-02
-1.08984e+00  2.16064e-02
-1.11475e+00  7.26318e-02
-1.10376e+00  7.06787e-02
-1.10718e+00  6.70166e-02
-1.10913e+00  9.61914e-02
-1.09888e+00  -8.30078e-03
-1.11548e+00  -3.73535e-02
-1.12964e+00  -5.52979e-02
-1.07446e+00  -2.17285e-02
-1.10840e+00  -4.24805e-02
-1.10449e+00  2.64893e-02
-1.08960e+00  7.45850e-02
-1.11401e+00  2.68555e-03
-1.10645e+00  -4.41895e-02
-1.07739e+00  -9.22852e-02
-1.11572e+00  -2.30713e-02
-1.10571e+00  4.89502e-02
-1.10620e+00  1.98975e-02
-1.11426e+00  -1.00342e-01
-1.11792e+00  -1.10718e-01
-1.07739e+00  -6.53076e-02
-1.12231e+00  6.34766e-03
-1.12769e+00  -2.64893e-02
-1.10107e+00  -7.15332e-02
-1.10303e+00  -6.73828e-02
-1.12744e+00  -2.02637e-02
-1.13965e+00  -4.88281e-03
-1.08716e+00  -3.47900e-02
-1.10083e+00  2.44141e-02
-1.08325e+00  2.29492e-02
-1.08472e+00  -2.56348e-03
-1.13062e+00  9.75342e-02
-1.09570e+00  2.94189e-02
-1.09863e+00  7.01904e-02
-1.11157e+00  -8.66699e-03
-1.11230e+00  -6.39648e-02
-1.11426e+00  -4.11377e-02
-1.10156e+00  -4.63867e-03
-1.09277e+00  3.61328e-02
-1.09937e+00  1.19629e-02
-1.09937e+00  4.28467e-02
-1.08960e+00  4.82178e-02
-1.13037e+00  -5.66406e-02
-1.10474e+00  -8.30078e-03
-1.08203e+00  3.77197e-02
-1.08813e+00  3.67432e-02
-1.10596e+00  -3.41797e-03
-1.10840e+00  -4.93164e-02
-1.14600e+00  3.05176e-03
-1.09619e+00  -3.17383e-03
-1.13745e+00  -6.95801e-02
-1.09644e+00  -2.29492e-02
-1.11353e+00  4.08936e-02
-1.09082e+00  -2.30713e-02
-1.09009e+00  -1.34277e-03
-1.07520e+00  -5.37109e-02
-1.08984e+00  -4.60205e-02
-1.08496e+00  -1.07910e-01
-1.08789e+00  -3.75977e-02
-1.11963e+00  -8.44727e-02
-1.09399e+00  -3.99170e-02
-1.09375e+00  -3.17383e-03
-1.09204e+00  -3.23486e-02
-1.12402e+00  -3.46680e-02
-1.06274e+00  -9.05762e-02
-1.08594e+00  -9.99756e-02
-1.07764e+00  -8.91113e-02
-1.08862e+00  -4.54102e-02
-1.11206e+00  -3.66211e-04
-1.10400e+00  -4.47998e-02
-1.13477e+00  6.06689e-02
-1.14209e+00  -2.16064e-02
-1.09863e+00  -3.73535e-02
-1.09155e+00  2.91748e-02
-1.09814e+00  -6.59180e-03
-1.10986e+00  2.74658e-02
-1.11963e+00  -1.81885e-02
-1.08716e+00  -4.68750e-02
-1.12012e+00  2.67334e-02
-1.12354e+00  2.60010e-02
-1.08594e+00  4.32129e-02
-1.10620e+00  1.35498e-02
-1.09644e+00  -4.24805e-02
-1.06958e+00  3.01514e-02
-1.11011e+00  5.50537e-02
-1.10938e+00  9.22852e-02
-1.14600e+00  5.17578e-02
-1.11865e+00  6.04248e-02
-1.09106e+00  5.33447e-02
-1.12988e+00  -5.73730e-03
-1.07886e+00  4.39453e-02
-1.15381e+00  -3.21045e-02
-1.11230e+00  6.34766e-02
-1.10791e+00  -6.55518e-02
-1.09229e+00  -9.33838e-02
-1.10522e+00  -1.11084e-01
-1.09302e+00  8.54492e-04
-1.07617e+00  -5.71289e-02
-1.10156e+00  -5.06592e-02
-1.10254e+00  3.66211e-04
-1.11035e+00  -6.10352e-03
-1.06372e+00  -2.14844e-02
-1.06250e+00  2.77100e-02
-1.07056e+00  2.39258e-02
-1.14014e+00  6.05469e-02
-1.08057e+00  -4.04053e-02
-1.06665e+00  4.35791e-02
-1.10547e+00  4.67529e-02
-1.08716e+00  3.25928e-02
-1.09033e+00  7.80029e-02
-1.12939e+00  4.82178e-02
-1.11377e+00  8.05664e-03
-1.12524e+00  -4.38232e-02
-1.10596e+00  -2.31934e-02
-1.12061e+00  -7.97119e-02
-1.13281e+00  -7.61719e-02
-1.10034e+00  -3.51562e-02
-1.10059e+00  6.39648e-02
-1.13940e+00  7.89795e-02
-1.12061e+00  4.62646e-02
-1.09570e+00  4.46777e-02
-1.08057e+00  -1.90430e-02
-1.12207e+00  8.05664e-03
-1.10376e+00  4.63867e-02
-1.10229e+00  2.47803e-02
-1.07690e+00  5.72510e-02
-1.10913e+00  4.35791e-02
-1.10718e+00  -2.99072e-02
-1.10938e+00  -1.77002e-02
-1.11987e+00  -1.09863e-02
-1.11108e+00  -5.59082e-02
-1.10327e+00  1.06201e-02
-1.06934e+00  -5.18799e-02
-1.11499e+00  -5.51758e-02
-1.13013e+00  1.33057e-02
-1.11499e+00  -9.00879e-02
-1.07739e+00  -7.28760e-02
-1.11353e+00  5.37109e-03
-1.09009e+00  -1.81885e-02
-1.11157e+00  3.66211e-02
-1.13794e+00  1.06934e-01
-1.10693e+00  1.32812e-01
-1.10522e+00  1.12549e-01
-1.11255e+00  1.07178e-01
-1.12769e+00  6.03027e-02
-1.08594e+00  -5.41992e-02
-1.09961e+00  -4.50439e-02
-1.10376e+00  -6.64062e-02
-1.11548e+00  -1.25732e-02
-1.08203e+00  -1.17188e-02
-1.10352e+00  -2.92969e-03
-1.09668e+00  -3.18604e-02
-1.08960e+00  -3.19824e-02
-1.10596e+00  -4.38232e-02
-1.10425e+00  1.36719e-02
-1.12793e+00  1.45264e-02
-1.11572e+00  -1.52588e-02
-1.09302e+00  -5.02930e-02
-1.11768e+00  -8.54492e-04
-1.07910e+00  2.06299e-02
-1.09741e+00  2.58789e-02
-1.12964e+00  -2.57568e-02
-1.14355e+00  -1.85547e-02
-1.10229e+00  -4.17480e-02
-1.10034e+00  -1.74561e-02
-1.07886e+00  -6.98242e-02
-1.09546e+00  2.24609e-02
-1.09814e+00  -2.57568e-02
-1.09766e+00  2.95410e-02
-1.09082e+00  1.05347e-01
-1.10278e+00  -3.91846e-02
-1.11621e+00  1.66016e-02
-1.08618e+00  9.79004e-02
-1.14917e+00  4.04053e-02
-1.08618e+00  1.51367e-02
-1.10669e+00  -6.25000e-02
-1.09497e+00  -4.99268e-02
-1.08447e+00  -6.89697e-02
-1.12354e+00  8.54492e-03
-1.10107e+00  -3.45459e-02
-1.12183e+00  -5.06592e-02
-1.11011e+00  -9.10645e-02
-1.11719e+00  4.88281e-03
-1.09106e+00  -5.12695e-03
-1.09253e+00  -5.37109e-03
-1.11328e+00  5.94482e-02
-1.11963e+00  2.63672e-02
-1.10742e+00  4.93164e-02
-1.08447e+00  1.31836e-02
-1.08813e+00  3.11279e-02
-1.08203e+00  1.74561e-02
-1.10400e+00  5.56641e-02
-1.11450e+00  4.71191e-02
-1.12939e+00  1.33057e-02
-1.12280e+00  6.84814e-02
-1.11792e+00  1.90430e-02
-1.06274e+00  -2.80762e-02
-1.06763e+00  -7.08008e-03
-1.11841e+00  4.39453e-03
-1.11206e+00  -4.98047e-02
-1.13379e+00  -1.17065e-01
-1.11938e+00  -4.84619e-02
-1.09497e+00  2.67334e-02
-1.12256e+00  4.40674e-02
-1.09692e+00  5.07812e-02
-1.09448e+00  1.69678e-02
-1.12769e+00  -7.93457e-03
-1.07568e+00  -1.73340e-02
-1.11011e+00  3.33252e-02
-1.11670e+00  -2.45361e-02
-1.11182e+00  -1.07666e-01
-1.10327e+00  -2.28271e-02
-1.09985e+00  -3.75977e-02
-1.11621e+00  6.40869e-02
-1.08936e+00  6.40869e-02
-1.12061e+00  4.08936e-02
-1.08716e+00  8.60596e-02
-1.08301e+00  3.88184e-02
-1.11108e+00  3.49121e-02
-1.11182e+00  3.66211e-02
-1.10669e+00  9.03320e-02
-1.10254e+00  1.05591e-01
-1.11011e+00  4.47998e-02
-1.10596e+00  7.21436e-02
-1.10693e+00  8.36182e-02
-1.13281e+00  6.83594e-03
-1.14136e+00  -3.97949e-02
-1.10938e+00  1.95312e-03
-1.10547e+00  8.42285e-03
-1.12134e+00  1.09863e-02
-1.10693e+00  3.89404e-02
-1.07104e+00  -2.14844e-02
-1.08765e+00  -1.68457e-02
-1.08203e+00  6.20117e-02
-1.10132e+00  7.38525e-02
-1.08081e+00  1.42822e-02
-1.10229e+00  -4.95605e-02
-1.10571e+00  -1.72119e-02
-1.15186e+00  4.83398e-02
-1.10156e+00  1.02783e-01
-1.10327e+00  4.38232e-02
-1.09082e+00  -3.44238e-02
-1.10620e+00  -2.75879e-02
-1.09155e+00  2.05078e-02
-1.07788e+00  -5.24902e-03
-1.08301e+00  1.58691e-03
-1.08765e+00  3.78418e-02
-1.11450e+00  -7.43408e-02
-1.09277e+00  -6.86035e-02
-1.12598e+00  -3.35693e-02
-1.10010e+00  3.66211e-04
-1.07617e+00  -1.90430e-02
-1.09766e+00  -4.51660e-02
-1.11182e+00  -1.04614e-01
-1.11768e+00  -9.60693e-02
-1.11328e+00  3.10059e-02
-1.11646e+00  3.32031e-02
-1.10278e+00  5.06592e-02
-1.12842e+00  3.89404e-02
-1.11670e+00  6.71387e-03
-1.09668e+00  1.41602e-02
-1.09692e+00  8.30078e-03
-1.07568e+00  -2.12402e-02
-1.07471e+00  -5.73730e-03
-1.10522e+00  3.24707e-02
-1.11011e+00  1.46729e-01
-1.11230e+00  6.81152e-02
-1.14111e+00  -6.95801e-03
-1.09741e+00  -2.44141e-04
-1.13403e+00  -3.11279e-02
-1.10254e+00  -3.49121e-02
-1.11011e+00  -1.92871e-02
-1.08911e+00  8.27637e-02
-1.09668e+00  1.02051e-01
-1.10840e+00  5.84717e-02
-1.10864e+00  -5.12695e-03
-1.09863e+00  -2.70996e-02
-1.09033e+00  -1.27441e-01
-1.11841e+00  -4.54102e-02
-1.08594e+00  -3.89404e-02
-1.09253e+00  -3.29590e-03
-1.11108e+00  -7.92236e-02
-1.11475e+00  -5.65186e-02
-1.06104e+00  -4.99268e-02
-1.09717e+00  -9.20410e-02
-1.11401e+00  -2.11182e-02
-1.11670e+00  5.66406e-02
-1.09058e+00  5.54199e-02
-1.11206e+00  8.03223e-02
-1.12866e+00  3.11279e-02
-1.09082e+00  3.88184e-02
-1.07397e+00  6.56738e-02
-1.08423e+00  2.97852e-02
-1.10522e+00  4.28467e-02
-1.11426e+00  -7.43408e-02
-1.13257e+00  -4.52881e-02
-1.09399e+00  -8.58154e-02
-1.11499e+00  -9.47266e-02
-1.11401e+00  3.88184e-02
-1.14893e+00  4.30908e-02
-1.09790e+00  1.58691e-02
-1.11548e+00  4.62646e-02
-1.07764e+00  2.31934e-03
-1.10498e+00  -1.45264e-02
-1.09985e+00  -4.88281e-03
-1.09204e+00  -6.34766e-02
-1.10352e+00  -5.29785e-02
-1.09814e+00  -4.49219e-02
-1.12109e+00  -4.85840e-02
-1.09424e+00  3.39355e-02
-1.12256e+00  3.36914e-02
-1.09985e+00  3.38135e-02
-1.11987e+00  1.27197e-01
-1.10327e+00  7.09229e-02
-1.11279e+00  1.00586e-01
-1.11060e+00  1.45264e-01
-1.09741e+00  1.40625e-01
-1.10107e+00  9.35059e-02
-1.09253e+00  8.98438e-02
-1.08740e+00  6.45752e-02
-1.10132e+00  5.38330e-02
-1.07642e+00  1.24268e-01
-1.07739e+00  1.53809e-01
-1.08447e+00  5.78613e-02
-1.13672e+00  8.42285e-03
-1.06909e+00  5.85938e-03
-1.13623e+00  -3.66211e-02
-1.10425e+00  2.79541e-02
-1.09497e+00  -1.06201e-02
-1.08643e+00  -5.85938e-03
-1.13892e+00  -6.55518e-02
-1.09155e+00  -3.85742e-02
-1.10840e+00  -7.65381e-02
-1.10425e+00  -1.56250e-02
-1.14136e+00  -9.52148e-02
-1.07544e+00  -5.78613e-02
-1.07300e+00  -2.44141e-03
-1.10840e+00  -2.07520e-02
-1.10522e+00  1.33057e-02
-1.12524e+00  -2.89307e-02
-1.14282e+00  -6.81152e-02
-1.11011e+00  4.46777e-02
-1.10449e+00  8.91113e-02
-1.08179e+00  8.05664e-03
-1.14038e+00  -1.91650e-02
-1.10059e+00  1.00098e-02
-1.07788e+00  2.84424e-02
-1.11035e+00  -9.49707e-02
-1.09424e+00  -9.24072e-02
-1.13574e+00  -4.80957e-02
-1.11133e+00  -1.58691e-02
-1.11670e+00  -1.06689e-01
-1.13184e+00  -1.17065e-01
-1.12158e+00  -9.80225e-02
-1.10010e+00  -5.21240e-02
-1.10913e+00  -5.71289e-02
-1.08472e+00  -1.17188e-02
-1.10669e+00  1.57471e-02
-1.13257e+00  7.34863e-02
-1.10229e+00  2.50244e-02
-1.09424e+00  -2.64893e-02
-1.11035e+00  -7.69043e-03
-1.08716e+00  1.91650e-02
-1.09009e+00  -4.15039e-03
-1.09253e+00  -6.33545e-02
-1.08447e+00  -3.36914e-02
-1.13013e+00  -2.62451e-02
-1.13770e+00  1.68457e-02
-1.09180e+00  2.31934e-02
-1.11230e+00  -4.52881e-02
-1.09717e+00  -7.32422e-03
-1.11133e+00  -3.00293e-02
-1.11206e+00  3.71094e-02
-1.11206e+00  2.25830e-02
-1.15430e+00  4.99268e-02
-1.13477e+00  2.39258e-02
-1.13550e+00  1.74561e-02
-1.10718e+00  6.65283e-02
-1.09570e+00  5.22461e-02
-1.13770e+00  8.66699e-03
-1.12720e+00  -7.18994e-02
-1.13721e+00  -3.88184e-02
-1.09473e+00  4.50439e-02
-1.09546e+00  1.06689e-01
-1.10156e+00  4.41895e-02
-1.07495e+00  -6.71387e-02
-1.09668e+00  -1.14136e-01
-1.11133e+00  -6.25000e-02
-1.12305e+00  3.54004e-03
-1.10352e+00  2.31934e-03
-1.08545e+00  4.04053e-02
-1.10059e+00  -9.27734e-03
-1.11328e+00  -5.85938e-03
-1.10986e+00  -3.57666e-02
-1.08276e+00  -2.53906e-02
-1.10498e+00  2.39258e-02
-1.11060e+00  -4.63867e-02
-1.13354e+00  -5.16357e-02
-1.13062e+00  -5.07812e-02
-1.11963e+00  -6.72607e-02
-1.13232e+00  -5.60303e-02
-1.10547e+00  8.54492e-03
-1.10938e+00  -3.78418e-03
-1.08789e+00  -2.55127e-02
-1.10596e+00  2.24609e-02
-1.10181e+00  8.04443e-02
-1.08252e+00  3.75977e-02
-1.09155e+00  6.20117e-02
-1.14478e+00  5.33447e-02
-1.10645e+00  2.31934e-03
-1.10547e+00  4.39453e-03
-1.12305e+00  -1.35498e-02
-1.11279e+00  -1.35498e-02
-1.08887e+00  6.59180e-03
-1.13623e+00  -4.46777e-02
-1.07349e+00  -5.28564e-02
-1.09668e+00  -2.08740e-02
-1.10303e+00  5.13916e-02
-1.09082e+00  9.36279e-02
-1.08447e+00  8.74023e-02
-1.07935e+00  5.31006e-02
-1.12109e+00  6.53076e-02
-1.12793e+00  2.63672e-02
-1.10889e+00  -2.62451e-02
-1.08398e+00  -6.17676e-02
-1.08228e+00  -8.47168e-02
-1.08472e+00  9.76562e-03
-1.10205e+00  2.17285e-02
-1.09521e+00  4.90723e-02
-1.12793e+00  -4.18701e-02
-1.11646e+00  -5.63965e-02
-1.08936e+00  -3.82080e-02
-1.13110e+00  -5.01709e-02
-1.11084e+00  -4.76074e-02
-1.09180e+00  -1.05835e-01
-1.11987e+00  -6.75049e-02
-1.07788e+00  -5.24902e-02
-1.12915e+00  -8.37402e-02
-1.09741e+00  -6.32324e-02
-1.09106e+00  -8.64258e-02
-1.09424e+00  -5.45654e-02
-1.10986e+00  -4.49219e-02
-1.10229e+00  -6.59180e-02
-1.12256e+00  -7.69043e-02
-1.12036e+00  -1.24878e-01
-1.11694e+00  -9.57031e-02
-1.12109e+00  -9.48486e-02
-1.12012e+00  -2.61230e-02
-1.10693e+00  -7.50732e-02
-1.08521e+00  1.25732e-02
-1.07837e+00  -3.03955e-02
-1.11108e+00  2.53906e-02
-1.13452e+00  -3.93066e-02
-1.10596e+00  -5.74951e-02
-1.11841e+00  -2.20947e-02
-1.12598e+00  -5.18799e-02
-1.11084e+00  -1.39160e-02
-1.11426e+00  -2.20947e-02
-1.12598e+00  -3.40576e-02
-1.11523e+00  -4.83398e-02
-1.09888e+00  -3.07617e-02
-1.10474e+00  -6.93359e-02
-1.11475e+00  -5.99365e-02
-1.05249e+00  1.44043e-02
-1.11279e+00  -3.34473e-02
-1.12744e+00  -1.37939e-02
-1.09351e+00  7.36084e-02
-1.11768e+00  1.34155e-01
-1.09351e+00  1.42944e-01
-1.15308e+00  7.23877e-02
-1.11646e+00  -5.98145e-03
-1.09009e+00  2.56348e-02
-1.09326e+00  3.29590e-03
-1.07690e+00  -1.84326e-02
-1.12939e+00  -5.77393e-02
-1.09570e+00  -7.42188e-02
-1.10205e+00  -3.58887e-02
-1.10815e+00  -1.34277e-02
-1.11304e+00  6.06689e-02
-1.08447e+00  1.25732e-02
-1.11108e+00  -2.49023e-02
-1.09790e+00  -5.51758e-02
-1.12378e+00  2.88086e-02
-1.10547e+00  1.27319e-01
-1.14038e+00  7.69043e-02
-1.06348e+00  7.59277e-02
-1.08423e+00  -5.49316e-03
-1.07715e+00  -1.11084e-02
-1.12598e+00  -9.11865e-02
-1.11938e+00  -1.04126e-01
-1.11108e+00  1.58691e-03
-1.09106e+00  4.68750e-02
-1.11987e+00  1.35010e-01
-1.08862e+00  1.09985e-01
-1.08521e+00  1.20605e-01
-1.07520e+00  1.01318e-01
-1.12598e+00  1.84326e-02
-1.11450e+00  3.95508e-02
-1.13403e+00  8.76465e-02
-1.07471e+00  1.27441e-01
-1.08594e+00  7.86133e-02
-1.11865e+00  1.18774e-01
-1.10645e+00  6.83594e-02
-1.10693e+00  5.71289e-02
-1.10376e+00  5.76172e-02
-1.09766e+00  3.93066e-02
-1.10913e+00  5.81055e-02
